sym,sector,signal_type,regime,entry_date,entry,stop,target,bars_held,is_short,exit_date,exit,pnl_pct,rr,outcome
SAUD,BANKS,buy,NEUTRAL,2021-03-15,3.93,3.77,4.31,4,False,2021-03-21,3.77,-4.07,1.0,LOSS
OCDI,REAL_ESTATE,watch,NEUTRAL,2021-03-10,15.56,15.09,17.04,10,False,2021-03-24,15.811041831970215,1.61,0.53,EXIT
COMI,BANKS,watch,NEUTRAL,2021-03-25,28.14,27.43,30.82,2,False,2021-03-29,27.43,-2.52,1.0,LOSS
ABUK,ENERGY,buy,NEUTRAL,2021-03-24,12.22,11.73,13.39,7,False,2021-04-04,11.73,-4.01,1.0,LOSS
SWDY,ENERGY,buy,NEUTRAL,2021-03-25,8.43,8.1,9.24,6,False,2021-04-04,8.1,-3.91,1.0,LOSS
HELI,REAL_ESTATE,buy,NEUTRAL,2021-04-04,4.58,4.39,5.01,1,False,2021-04-05,4.39,-4.15,1.0,LOSS
ORWE,SERVICES,buy,NEUTRAL,2021-04-04,4.77,4.63,5.23,1,False,2021-04-05,4.63,-2.94,1.0,LOSS
ABUK,ENERGY,buy,NEUTRAL,2021-04-05,12.1,11.73,13.25,1,False,2021-04-06,11.73,-3.06,1.0,LOSS
JUFO,SERVICES,watch,NEUTRAL,2021-03-25,4.99,4.79,5.47,10,False,2021-04-08,5.051711082458496,1.24,0.31,EXIT
HRHO,SERVICES,buy,NEUTRAL,2021-03-29,8.03,7.71,8.8,10,False,2021-04-12,8.066665649414062,0.46,0.11,EXIT
EAST,ENERGY,watch,NEUTRAL,2021-03-29,7.35,7.06,8.06,10,False,2021-04-12,7.372884273529053,0.31,0.08,EXIT
HELI,REAL_ESTATE,watch,NEUTRAL,2021-04-05,4.36,4.18,4.77,6,False,2021-04-13,4.18,-4.13,1.0,LOSS
ETEL,SERVICES,buy,NEUTRAL,2021-04-08,8.17,7.92,8.95,4,False,2021-04-14,7.92,-3.06,1.0,LOSS
FWRY,SERVICES,early,NEUTRAL,2021-04-11,10.45,10.03,11.45,3,False,2021-04-14,11.45,9.57,2.38,WIN
ESRS,INDUSTRIAL,early,BULL,2021-04-12,8.59,8.25,9.41,2,False,2021-04-14,8.25,-3.96,1.0,LOSS
SKPC,INDUSTRIAL,buy,BULL,2021-04-12,6.56,6.3,7.19,2,False,2021-04-14,6.3,-3.96,1.0,LOSS
AMOC,INDUSTRIAL,early,BULL,2021-04-13,2.02,1.94,2.21,1,False,2021-04-14,1.94,-3.96,1.0,LOSS
FWRY,SERVICES,early,BULL,2021-04-14,11.4,10.94,12.49,1,False,2021-04-15,10.94,-4.04,1.0,LOSS
SKPC,INDUSTRIAL,buy,BULL,2021-04-14,6.2,5.95,6.79,1,False,2021-04-15,5.95,-4.03,1.0,LOSS
ESRS,INDUSTRIAL,buy,BULL,2021-04-14,8.02,7.78,8.78,1,False,2021-04-15,7.78,-2.99,1.0,LOSS
FWRY,SERVICES,early,NEUTRAL,2021-04-15,11.19,10.74,12.26,1,False,2021-04-18,12.26,9.56,2.38,WIN
FWRY,SERVICES,early,NEUTRAL,2021-04-18,11.45,10.99,12.54,2,False,2021-04-20,10.99,-4.02,1.0,LOSS
OCDI,REAL_ESTATE,buy,NEUTRAL,2021-04-15,15.28,14.82,16.74,5,False,2021-04-22,16.74,9.55,3.17,WIN
SKPC,INDUSTRIAL,buy,NEUTRAL,2021-04-15,6.03,5.78,6.6,6,False,2021-04-25,6.6,9.45,2.28,WIN
FWRY,SERVICES,early,BULL,2021-04-20,11.11,10.67,12.17,4,False,2021-04-26,10.67,-3.96,1.0,LOSS
ORWE,SERVICES,ultra,NEUTRAL,2021-04-25,4.78,4.64,5.24,1,False,2021-04-26,4.64,-2.93,1.0,LOSS
SAUD,BANKS,watch,BULL,2021-04-14,3.54,3.44,3.88,10,False,2021-04-28,3.5092668533325195,-0.87,0.31,EXIT
JUFO,SERVICES,watch,BULL,2021-04-14,5.05,4.9,5.54,10,False,2021-04-28,5.042542457580566,-0.15,0.05,EXIT
ESRS,INDUSTRIAL,ultra,NEUTRAL,2021-04-22,8.68,8.42,9.51,7,False,2021-05-06,9.51,9.56,3.19,WIN
SKPC,INDUSTRIAL,early,NEUTRAL,2021-04-26,6.44,6.18,7.06,8,False,2021-05-11,7.06,9.63,2.38,WIN
OCDI,REAL_ESTATE,early,NEUTRAL,2021-04-26,16.23,15.58,17.78,10,False,2021-05-18,17.397951126098633,7.2,1.8,EXIT
COMI,BANKS,watch,BEAR,2021-04-28,26.92,25.83,29.49,10,False,2021-05-20,26.457988739013672,-1.72,0.42,EXIT
CIEB,BANKS,watch,BEAR,2021-04-28,4.08,3.92,4.47,10,False,2021-05-20,4.345922470092773,6.52,1.66,EXIT
SWDY,ENERGY,early,NEUTRAL,2021-05-20,7.96,7.72,8.71,1,False,2021-05-23,8.71,9.42,3.13,WIN
HRHO,SERVICES,early,NEUTRAL,2021-05-20,8.14,7.89,8.91,2,False,2021-05-24,7.89,-3.07,1.0,LOSS
ESRS,INDUSTRIAL,early,NEUTRAL,2021-05-06,9.25,8.97,10.13,10,False,2021-05-25,8.97,-3.03,1.0,LOSS
HELI,REAL_ESTATE,early,NEUTRAL,2021-05-23,4.51,4.38,4.94,2,False,2021-05-25,4.38,-2.88,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2021-05-24,8.48,8.22,9.29,1,False,2021-05-25,8.22,-3.07,1.0,LOSS
SKPC,INDUSTRIAL,early,NEUTRAL,2021-05-11,6.88,6.67,7.53,8,False,2021-05-26,6.67,-3.05,1.0,LOSS
SWDY,ENERGY,ultra,NEUTRAL,2021-05-25,8.13,7.88,8.9,1,False,2021-05-26,7.88,-3.08,1.0,LOSS
SWDY,ENERGY,buy,NEUTRAL,2021-05-26,7.94,7.7,8.69,1,False,2021-05-27,7.7,-3.02,1.0,LOSS
CNFN,BANKS,buy,NEUTRAL,2021-05-26,3.5,3.39,3.83,1,False,2021-05-27,3.83,9.43,3.0,WIN
EAST,ENERGY,watch,NEUTRAL,2021-05-27,7.62,7.4,8.35,2,False,2021-05-31,7.4,-2.89,1.0,LOSS
SAUD,BANKS,ultra,NEUTRAL,2021-05-18,3.65,3.54,4.0,10,False,2021-06-01,3.695748805999756,1.25,0.42,EXIT
ADIB,BANKS,early,NEUTRAL,2021-06-01,8.98,8.62,9.84,1,False,2021-06-02,8.62,-4.01,1.0,LOSS
ETEL,SERVICES,early,NEUTRAL,2021-05-25,8.6,8.26,9.42,9,False,2021-06-07,9.42,9.53,2.41,WIN
CNFN,BANKS,buy,NEUTRAL,2021-05-27,3.61,3.5,3.96,7,False,2021-06-07,3.5,-3.05,1.0,LOSS
HELI,REAL_ESTATE,buy,NEUTRAL,2021-05-25,4.39,4.26,4.81,10,False,2021-06-08,4.406986236572266,0.39,0.13,EXIT
ETEL,SERVICES,early,NEUTRAL,2021-06-07,9.11,8.74,9.98,1,False,2021-06-08,9.98,9.55,2.35,WIN
JUFO,SERVICES,early,NEUTRAL,2021-06-08,4.68,4.49,5.13,2,False,2021-06-10,5.13,9.62,2.37,WIN
ESRS,INDUSTRIAL,ultra,NEUTRAL,2021-06-10,9.4,9.12,10.3,1,False,2021-06-13,9.12,-2.98,1.0,LOSS
FAIT,BANKS,buy,NEUTRAL,2021-05-31,6.89,6.68,7.54,10,False,2021-06-14,7.54,9.43,3.1,WIN
TMGH,REAL_ESTATE,early,NEUTRAL,2021-06-08,5.9,5.67,6.47,4,False,2021-06-14,5.67,-3.9,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2021-06-14,5.32,5.1,5.83,1,False,2021-06-15,5.1,-4.14,1.0,LOSS
ADIB,BANKS,early,NEUTRAL,2021-06-02,8.64,8.29,9.46,10,False,2021-06-16,8.603006362915039,-0.43,0.11,EXIT
OCDI,REAL_ESTATE,early,NEUTRAL,2021-06-07,16.96,16.28,18.58,7,False,2021-06-16,16.28,-4.01,1.0,LOSS
TMGH,REAL_ESTATE,early,NEUTRAL,2021-06-14,5.74,5.57,6.29,2,False,2021-06-16,5.57,-2.96,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2021-06-15,5.14,4.93,5.63,1,False,2021-06-16,4.93,-4.09,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2021-06-16,4.97,4.77,5.45,2,False,2021-06-20,5.45,9.66,2.4,WIN
EAST,ENERGY,ultra,NEUTRAL,2021-06-17,7.56,7.33,8.28,1,False,2021-06-20,7.33,-3.04,1.0,LOSS
SKPC,INDUSTRIAL,buy,NEUTRAL,2021-06-16,6.81,6.61,7.46,4,False,2021-06-22,7.46,9.54,3.25,WIN
AMOC,INDUSTRIAL,buy,NEUTRAL,2021-06-21,2.0,1.94,2.2,2,False,2021-06-23,2.2,10.0,3.33,WIN
ETEL,SERVICES,early,NEUTRAL,2021-06-15,9.6,9.22,10.52,9,False,2021-06-28,10.52,9.58,2.42,WIN
SKPC,INDUSTRIAL,early,NEUTRAL,2021-06-22,7.58,7.35,8.3,5,False,2021-06-29,7.35,-3.03,1.0,LOSS
ISPH,ENERGY,ultra,NEUTRAL,2021-06-28,3.02,2.93,3.31,1,False,2021-06-29,2.93,-2.98,1.0,LOSS
TMGH,REAL_ESTATE,early,NEUTRAL,2021-06-29,6.2,5.95,6.79,3,False,2021-07-05,6.79,9.52,2.36,WIN
SWDY,ENERGY,ultra,NEUTRAL,2021-06-21,7.88,7.64,8.63,10,False,2021-07-06,7.76637077331543,-1.44,0.47,EXIT
SAUD,BANKS,buy,NEUTRAL,2021-06-22,3.65,3.54,3.99,9,False,2021-07-06,3.54,-3.01,1.0,LOSS
ABUK,ENERGY,ultra,NEUTRAL,2021-06-23,11.1,10.77,12.16,10,False,2021-07-08,10.976217269897461,-1.12,0.38,EXIT
ADIB,BANKS,early,NEUTRAL,2021-06-29,8.98,8.62,9.83,6,False,2021-07-08,8.62,-4.01,1.0,LOSS
COMI,BANKS,watch,NEUTRAL,2021-07-06,24.36,23.38,26.69,8,False,2021-07-18,26.69,9.56,2.38,WIN
AMOC,INDUSTRIAL,buy,NEUTRAL,2021-07-08,2.07,2.01,2.27,6,False,2021-07-18,2.27,9.66,3.33,WIN
OCDI,REAL_ESTATE,early,NEUTRAL,2021-07-05,17.14,16.45,18.78,10,False,2021-07-25,17.0,-0.82,0.2,EXIT
TMGH,REAL_ESTATE,early,NEUTRAL,2021-07-06,6.42,6.16,7.03,10,False,2021-07-26,6.796049118041992,5.86,1.45,EXIT
EGTS,SERVICES,early,NEUTRAL,2021-07-26,1.99,1.91,2.18,2,False,2021-07-28,2.18,9.55,2.38,WIN
ADIB,BANKS,early,NEUTRAL,2021-07-28,9.29,9.05,10.17,2,False,2021-08-01,10.17,9.47,3.67,WIN
JUFO,SERVICES,watch,NEUTRAL,2021-07-13,5.1,4.95,5.59,10,False,2021-08-02,5.143393516540527,0.85,0.29,EXIT
HELI,REAL_ESTATE,ultra,NEUTRAL,2021-07-18,4.33,4.2,4.74,10,False,2021-08-05,4.315932273864746,-0.32,0.11,EXIT
ABUK,ENERGY,early,NEUTRAL,2021-07-18,11.38,10.92,12.46,10,False,2021-08-05,11.370294570922852,-0.09,0.02,EXIT
HRHO,SERVICES,ultra,NEUTRAL,2021-07-25,7.54,7.31,8.26,10,False,2021-08-08,7.626666069030762,1.15,0.38,EXIT
ETEL,SERVICES,early,NEUTRAL,2021-08-01,10.7,10.27,11.72,7,False,2021-08-10,11.72,9.53,2.37,WIN
CIEB,BANKS,buy,NEUTRAL,2021-08-05,4.35,4.22,4.76,6,False,2021-08-16,4.76,9.43,3.15,WIN
ISPH,ENERGY,early,BULL,2021-08-02,3.13,3.03,3.43,10,False,2021-08-17,3.215409278869629,2.73,0.85,EXIT
SAUD,BANKS,early,NEUTRAL,2021-08-05,3.96,3.8,4.33,9,False,2021-08-19,3.8,-4.04,1.0,LOSS
OCDI,REAL_ESTATE,early,NEUTRAL,2021-08-17,16.54,16.12,18.12,2,False,2021-08-19,16.12,-2.54,1.0,LOSS
HELI,REAL_ESTATE,buy,BULL,2021-08-10,4.53,4.39,4.96,7,False,2021-08-22,4.39,-3.09,1.0,LOSS
HRHO,SERVICES,watch,NEUTRAL,2021-08-08,7.59,7.36,8.31,10,False,2021-08-23,7.693333148956299,1.36,0.45,EXIT
EGTS,SERVICES,early,NEUTRAL,2021-08-19,2.13,2.04,2.33,2,False,2021-08-23,2.33,9.39,2.22,WIN
EGTS,SERVICES,early,NEUTRAL,2021-08-23,2.29,2.2,2.51,1,False,2021-08-24,2.51,9.61,2.44,WIN
OCDI,REAL_ESTATE,buy,NEUTRAL,2021-08-22,16.29,15.63,17.84,5,False,2021-08-29,17.84,9.52,2.35,WIN
SWDY,ENERGY,early,NEUTRAL,2021-08-16,8.33,7.99,9.12,10,False,2021-08-30,8.376993179321289,0.56,0.14,EXIT
HRHO,SERVICES,watch,NEUTRAL,2021-08-23,7.65,7.42,8.39,5,False,2021-08-30,8.39,9.67,3.22,WIN
EGTS,SERVICES,early,BULL,2021-08-29,2.6,2.49,2.84,1,False,2021-08-30,2.49,-4.23,1.0,LOSS
EAST,ENERGY,buy,NEUTRAL,2021-08-19,7.19,6.9,7.87,10,False,2021-09-02,7.366571426391602,2.46,0.61,EXIT
AMOC,INDUSTRIAL,early,NEUTRAL,2021-08-30,2.4,2.31,2.63,4,False,2021-09-05,2.31,-3.75,1.0,LOSS
ISPH,ENERGY,early,NEUTRAL,2021-08-30,3.31,3.18,3.63,5,False,2021-09-06,3.18,-3.93,1.0,LOSS
ORWE,SERVICES,buy,NEUTRAL,2021-08-24,6.2,6.02,6.8,10,False,2021-09-07,6.570080757141113,5.97,2.06,EXIT
SWDY,ENERGY,early,NEUTRAL,2021-09-02,8.31,7.97,9.1,3,False,2021-09-07,7.97,-4.09,1.0,LOSS
MFPC,ENERGY,early,NEUTRAL,2021-08-30,61.12,59.28,66.96,10,False,2021-09-13,65.26953125,6.79,2.26,EXIT
TMGH,REAL_ESTATE,ultra,NEUTRAL,2021-09-05,6.96,6.75,7.63,10,False,2021-09-19,7.189050674438477,3.29,1.09,EXIT
EAST,ENERGY,early,NEUTRAL,2021-09-13,7.85,7.65,8.6,4,False,2021-09-19,7.65,-2.55,1.0,LOSS
HRHO,SERVICES,early,NEUTRAL,2021-09-06,8.25,7.92,9.04,10,False,2021-09-20,8.059999465942383,-2.3,0.58,EXIT
ORWE,SERVICES,early,NEUTRAL,2021-09-07,6.54,6.27,7.16,10,False,2021-09-21,6.27,-4.13,1.0,LOSS
CNFN,BANKS,buy,NEUTRAL,2021-09-07,3.63,3.48,3.97,10,False,2021-09-21,3.6463539600372314,0.45,0.11,EXIT
ETEL,SERVICES,early,NEUTRAL,2021-09-19,11.2,10.75,12.27,3,False,2021-09-22,10.75,-4.02,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2021-09-19,5.04,4.84,5.53,3,False,2021-09-22,4.84,-3.97,1.0,LOSS
OCDI,REAL_ESTATE,early,NEUTRAL,2021-09-21,18.64,17.89,20.42,1,False,2021-09-22,17.89,-4.02,1.0,LOSS
ESRS,INDUSTRIAL,early,NEUTRAL,2021-09-21,12.6,12.09,13.8,1,False,2021-09-22,12.09,-4.05,1.0,LOSS
MFPC,ENERGY,early,NEUTRAL,2021-09-23,67.59,64.88,74.05,1,False,2021-09-26,64.88,-4.01,1.0,LOSS
ADIB,BANKS,early,NEUTRAL,2021-09-26,12.28,11.79,13.45,1,False,2021-09-27,11.79,-3.99,1.0,LOSS
ADIB,BANKS,early,NEUTRAL,2021-09-27,11.65,11.18,12.76,2,False,2021-09-29,11.18,-4.03,1.0,LOSS
ETEL,SERVICES,buy,NEUTRAL,2021-09-22,10.96,10.52,12.01,7,False,2021-10-03,10.52,-4.01,1.0,LOSS
ABUK,ENERGY,ultra,NEUTRAL,2021-09-20,11.17,10.83,12.24,10,False,2021-10-04,11.532561302185059,3.25,1.07,EXIT
OCDI,REAL_ESTATE,buy,NEUTRAL,2021-09-22,18.06,17.33,19.78,10,False,2021-10-06,18.350000381469727,1.61,0.4,EXIT
JUFO,SERVICES,watch,NEUTRAL,2021-09-22,5.01,4.81,5.49,10,False,2021-10-06,5.042542457580566,0.65,0.16,EXIT
ADIB,BANKS,early,NEUTRAL,2021-09-29,11.23,10.89,12.3,10,False,2021-10-14,12.076128005981445,7.53,2.49,EXIT
AMOC,INDUSTRIAL,buy,NEUTRAL,2021-10-03,2.45,2.37,2.68,8,False,2021-10-14,2.68,9.39,2.87,WIN
ABUK,ENERGY,buy,NEUTRAL,2021-10-04,11.47,11.13,12.57,7,False,2021-10-14,12.57,9.59,3.24,WIN
CIEB,BANKS,early,NEUTRAL,2021-10-14,4.9,4.75,5.37,3,False,2021-10-19,4.75,-3.06,1.0,LOSS
ADIB,BANKS,early,NEUTRAL,2021-10-14,12.02,11.65,13.16,3,False,2021-10-19,11.65,-3.08,1.0,LOSS
EAST,ENERGY,buy,NEUTRAL,2021-10-06,7.73,7.49,8.46,10,False,2021-10-24,7.49,-3.1,1.0,LOSS
SKPC,INDUSTRIAL,buy,NEUTRAL,2021-10-06,5.7,5.48,6.25,10,False,2021-10-24,6.25,9.65,2.5,WIN
FWRY,SERVICES,early,NEUTRAL,2021-10-14,8.82,8.46,9.66,5,False,2021-10-24,8.46,-4.08,1.0,LOSS
ESRS,INDUSTRIAL,early,NEUTRAL,2021-10-24,13.79,13.24,15.11,5,False,2021-10-31,13.24,-3.99,1.0,LOSS
HRHO,SERVICES,ultra,NEUTRAL,2021-10-19,8.19,7.95,8.97,10,False,2021-11-03,8.706665992736816,6.31,2.15,EXIT
CIEB,BANKS,early,NEUTRAL,2021-10-19,4.82,4.63,5.28,10,False,2021-11-03,5.082949638366699,5.46,1.38,EXIT
ABUK,ENERGY,early,NEUTRAL,2021-10-31,12.42,11.92,13.61,3,False,2021-11-03,11.92,-4.03,1.0,LOSS
SWDY,ENERGY,ultra,NEUTRAL,2021-10-24,8.11,7.86,8.88,9,False,2021-11-04,7.86,-3.08,1.0,LOSS
TMGH,REAL_ESTATE,ultra,NEUTRAL,2021-10-24,6.91,6.71,7.57,10,False,2021-11-07,7.313660144805908,5.84,2.02,EXIT
TMGH,REAL_ESTATE,early,NEUTRAL,2021-11-07,7.28,6.98,7.97,7,False,2021-11-16,6.98,-4.12,1.0,LOSS
SAUD,BANKS,early,NEUTRAL,2021-11-03,3.85,3.7,4.22,10,False,2021-11-17,3.8172457218170166,-0.85,0.22,EXIT
CIEB,BANKS,early,NEUTRAL,2021-11-03,5.06,4.85,5.54,10,False,2021-11-17,5.121071815490723,1.21,0.29,EXIT
JUFO,SERVICES,early,NEUTRAL,2021-11-03,5.92,5.68,6.49,10,False,2021-11-17,5.68,-4.05,1.0,LOSS
HRHO,SERVICES,early,NEUTRAL,2021-11-04,8.59,8.24,9.41,10,False,2021-11-18,8.50666618347168,-0.97,0.24,EXIT
ABUK,ENERGY,early,NEUTRAL,2021-11-18,12.3,11.81,13.47,1,False,2021-11-21,11.81,-3.98,1.0,LOSS
CIEB,BANKS,early,NEUTRAL,2021-11-17,5.1,4.94,5.58,5,False,2021-11-24,4.94,-3.14,1.0,LOSS
TMGH,REAL_ESTATE,buy,NEUTRAL,2021-11-24,7.31,7.09,8.0,1,False,2021-11-25,8.0,9.44,3.14,WIN
ORWE,SERVICES,early,NEUTRAL,2021-11-16,6.35,6.19,6.96,9,False,2021-11-29,6.19,-2.52,1.0,LOSS
SWDY,ENERGY,ultra,BULL,2021-11-25,8.13,7.88,8.9,2,False,2021-11-29,7.88,-3.08,1.0,LOSS
ISPH,ENERGY,early,NEUTRAL,2021-11-17,2.71,2.6,2.97,10,False,2021-12-01,2.8343238830566406,4.59,1.13,EXIT
ETEL,SERVICES,early,NEUTRAL,2021-11-17,11.04,10.71,12.09,10,False,2021-12-01,11.355375289916992,2.86,0.96,EXIT
HELI,REAL_ESTATE,early,NEUTRAL,2021-11-29,4.22,4.05,4.62,3,False,2021-12-02,4.62,9.48,2.35,WIN
EAST,ENERGY,buy,NEUTRAL,2021-11-21,7.54,7.31,8.26,10,False,2021-12-05,7.788204193115234,3.29,1.08,EXIT
TMGH,REAL_ESTATE,early,NEUTRAL,2021-11-29,7.72,7.41,8.45,5,False,2021-12-06,8.45,9.46,2.35,WIN
ADIB,BANKS,early,NEUTRAL,2021-12-01,10.82,10.39,11.85,4,False,2021-12-07,11.85,9.52,2.4,WIN
ESRS,INDUSTRIAL,ultra,BULL,2021-12-06,11.86,11.5,12.99,1,False,2021-12-07,11.5,-3.04,1.0,LOSS
MFPC,ENERGY,early,NEUTRAL,2021-12-01,72.32,69.42,79.23,7,False,2021-12-12,69.42,-4.01,1.0,LOSS
ETEL,SERVICES,early,NEUTRAL,2021-12-05,11.37,10.91,12.45,6,False,2021-12-13,12.45,9.5,2.35,WIN
CIEB,BANKS,early,BULL,2021-12-07,5.5,5.28,6.02,4,False,2021-12-13,6.02,9.45,2.36,WIN
ABUK,ENERGY,early,BULL,2021-12-12,12.82,12.3,14.04,2,False,2021-12-14,12.3,-4.06,1.0,LOSS
ORWE,SERVICES,buy,NEUTRAL,2021-12-02,6.28,6.09,6.88,10,False,2021-12-16,6.09,-3.03,1.0,LOSS
ESRS,INDUSTRIAL,ultra,BULL,2021-12-13,12.21,11.84,13.38,3,False,2021-12-16,13.38,9.58,3.16,WIN
ESRS,INDUSTRIAL,early,BULL,2021-12-16,12.99,12.6,14.23,2,False,2021-12-20,12.6,-3.0,1.0,LOSS
SAUD,BANKS,early,BULL,2021-12-07,3.99,3.83,4.38,10,False,2021-12-21,3.9585201740264893,-0.79,0.2,EXIT
COMI,BANKS,early,BULL,2021-12-13,32.53,31.22,35.63,10,False,2021-12-27,32.658447265625,0.39,0.1,EXIT
ABUK,ENERGY,early,NEUTRAL,2021-12-14,12.28,11.79,13.45,10,False,2021-12-28,13.45,9.53,2.39,WIN
JUFO,SERVICES,early,BULL,2021-12-16,6.39,6.13,7.0,9,False,2021-12-29,7.0,9.55,2.35,WIN
ESRS,INDUSTRIAL,early,NEUTRAL,2021-12-20,12.56,12.18,13.76,10,False,2022-01-03,12.975448608398438,3.31,1.09,EXIT
ISPH,ENERGY,early,NEUTRAL,2021-12-21,3.12,2.99,3.42,10,False,2022-01-04,3.207470417022705,2.8,0.67,EXIT
AMOC,INDUSTRIAL,ultra,NEUTRAL,2021-12-28,2.43,2.36,2.67,5,False,2022-01-04,2.67,9.88,3.43,WIN
ORWE,SERVICES,ultra,NEUTRAL,2021-12-27,6.35,6.16,6.96,10,False,2022-01-11,6.384485244750977,0.54,0.18,EXIT
AMOC,INDUSTRIAL,buy,NEUTRAL,2022-01-04,2.67,2.59,2.92,4,False,2022-01-11,2.59,-3.0,1.0,LOSS
SKPC,INDUSTRIAL,early,NEUTRAL,2021-12-29,5.86,5.69,6.42,10,False,2022-01-13,5.794045448303223,-1.13,0.39,EXIT
FWRY,SERVICES,ultra,NEUTRAL,2022-01-11,7.04,6.83,7.71,2,False,2022-01-13,6.83,-2.98,1.0,LOSS
TMGH,REAL_ESTATE,early,NEUTRAL,2022-01-05,8.77,8.42,9.61,6,False,2022-01-16,8.42,-3.99,1.0,LOSS
ABUK,ENERGY,early,NEUTRAL,2022-01-03,13.08,12.56,14.33,10,False,2022-01-18,13.276816368103027,1.5,0.38,EXIT
COMI,BANKS,buy,NEUTRAL,2022-01-16,32.65,31.66,35.77,4,False,2022-01-20,31.66,-3.03,1.0,LOSS
AMOC,INDUSTRIAL,early,NEUTRAL,2022-01-11,2.59,2.48,2.84,9,False,2022-01-24,2.48,-4.25,1.0,LOSS
EAST,ENERGY,buy,NEUTRAL,2022-01-13,7.53,7.31,8.25,9,False,2022-01-26,7.31,-2.92,1.0,LOSS
HRHO,SERVICES,early,NEUTRAL,2022-01-13,9.82,9.43,10.76,10,False,2022-01-30,9.666666030883789,-1.56,0.39,EXIT
JUFO,SERVICES,buy,NEUTRAL,2022-01-26,6.62,6.45,7.25,1,False,2022-01-30,6.45,-2.57,1.0,LOSS
ABUK,ENERGY,buy,NEUTRAL,2022-01-18,13.21,12.68,14.47,10,False,2022-02-02,12.998671531677246,-1.6,0.4,EXIT
JUFO,SERVICES,buy,NEUTRAL,2022-01-30,6.52,6.26,7.14,3,False,2022-02-02,6.26,-3.99,1.0,LOSS
ORWE,SERVICES,buy,NEUTRAL,2022-01-20,6.35,6.1,6.96,10,False,2022-02-06,6.391909122467041,0.66,0.17,EXIT
COMI,BANKS,buy,NEUTRAL,2022-01-24,32.46,31.49,35.56,9,False,2022-02-07,31.49,-2.99,1.0,LOSS
HRHO,SERVICES,buy,NEUTRAL,2022-01-30,9.62,9.23,10.54,7,False,2022-02-08,10.54,9.56,2.36,WIN
HELI,REAL_ESTATE,ultra,NEUTRAL,2022-02-02,5.97,5.79,6.55,6,False,2022-02-10,5.79,-3.02,1.0,LOSS
CIEB,BANKS,early,NEUTRAL,2022-02-07,6.25,5.99,6.84,3,False,2022-02-10,5.99,-4.16,1.0,LOSS
ESRS,INDUSTRIAL,early,NEUTRAL,2022-02-02,12.26,11.76,13.43,7,False,2022-02-13,11.76,-4.08,1.0,LOSS
SKPC,INDUSTRIAL,ultra,NEUTRAL,2022-02-06,5.77,5.59,6.32,5,False,2022-02-13,5.59,-3.12,1.0,LOSS
ETEL,SERVICES,early,NEUTRAL,2022-02-08,13.1,12.57,14.35,10,False,2022-02-22,13.551207542419434,3.44,0.85,EXIT
TMGH,REAL_ESTATE,early,NEUTRAL,2022-02-10,9.11,8.74,9.98,8,False,2022-02-22,8.74,-4.06,1.0,LOSS
SKPC,INDUSTRIAL,watch,NEUTRAL,2022-02-15,5.62,5.45,6.16,5,False,2022-02-22,5.45,-3.02,1.0,LOSS
ABUK,ENERGY,buy,NEUTRAL,2022-02-10,12.88,12.5,14.11,10,False,2022-02-24,12.5,-2.95,1.0,LOSS
ADIB,BANKS,buy,NEUTRAL,2022-02-14,10.46,10.2,11.46,8,False,2022-02-24,10.2,-2.49,1.0,LOSS
ESRS,INDUSTRIAL,ultra,NEUTRAL,2022-02-22,11.67,11.32,12.79,2,False,2022-02-24,11.32,-3.0,1.0,LOSS
CIEB,BANKS,ultra,NEUTRAL,2022-02-22,5.95,5.78,6.52,2,False,2022-02-24,5.78,-2.86,1.0,LOSS
SAUD,BANKS,early,NEUTRAL,2022-02-22,4.3,4.17,4.71,2,False,2022-02-24,4.17,-3.02,1.0,LOSS
SAUD,BANKS,early,BULL,2022-02-24,4.14,4.02,4.54,1,False,2022-02-27,4.02,-2.9,1.0,LOSS
FAIT,BANKS,buy,BULL,2022-02-24,10.23,9.82,11.21,1,False,2022-02-27,9.82,-4.01,1.0,LOSS
EAST,ENERGY,buy,NEUTRAL,2022-02-27,7.35,7.13,8.05,2,False,2022-03-01,8.05,9.52,3.18,WIN
ESRS,INDUSTRIAL,watch,BULL,2022-02-24,11.25,10.91,12.33,5,False,2022-03-03,12.33,9.6,3.18,WIN
SKPC,INDUSTRIAL,watch,NEUTRAL,2022-02-27,5.54,5.37,6.07,5,False,2022-03-06,6.07,9.57,3.12,WIN
FWRY,SERVICES,buy,NEUTRAL,2022-03-01,5.31,5.1,5.82,3,False,2022-03-06,5.1,-3.95,1.0,LOSS
AMOC,INDUSTRIAL,buy,BULL,2022-03-03,2.62,2.54,2.87,4,False,2022-03-09,2.54,-3.05,1.0,LOSS
ETEL,SERVICES,early,BULL,2022-03-06,14.2,13.63,15.56,3,False,2022-03-09,13.63,-4.01,1.0,LOSS
SKPC,INDUSTRIAL,early,BULL,2022-03-06,6.0,5.82,6.57,4,False,2022-03-10,5.82,-3.0,1.0,LOSS
