sym,sector,signal_type,regime,entry_date,entry,stop,target,bars_held,is_short,exit_date,exit,pnl_pct,rr,outcome
EAST,ENERGY,early,NEUTRAL,2020-08-27,7.33,7.11,8.03,3,False,2020-09-01,7.11,-3.58,1.0,LOSS
ETEL,SERVICES,buy,NEUTRAL,2020-08-16,9.48,9.1,10.38,12,False,2020-09-02,10.38,8.92,2.37,WIN
HELI,REAL_ESTATE,buy,NEUTRAL,2020-08-16,5.76,5.53,6.31,12,False,2020-09-02,5.53,-4.57,1.0,LOSS
SWDY,ENERGY,early,BULL,2020-08-24,6.89,6.61,7.54,9,False,2020-09-06,6.61,-4.64,1.0,LOSS
ETEL,SERVICES,early,NEUTRAL,2020-09-03,10.01,9.61,10.96,3,False,2020-09-08,9.61,-4.57,1.0,LOSS
ABUK,ENERGY,buy,NEUTRAL,2020-09-03,9.82,9.43,10.76,3,False,2020-09-08,9.43,-4.55,1.0,LOSS
ETEL,SERVICES,early,NEUTRAL,2020-09-08,9.71,9.32,10.64,2,False,2020-09-10,9.32,-4.59,1.0,LOSS
COMI,BANKS,early,NEUTRAL,2020-08-23,31.31,30.37,34.3,15,False,2020-09-13,31.542495727539062,0.17,0.25,EXIT
ABUK,ENERGY,buy,NEUTRAL,2020-09-08,9.51,9.13,10.42,6,False,2020-09-16,10.42,8.99,2.39,WIN
ESRS,INDUSTRIAL,early,NEUTRAL,2020-09-10,6.58,6.31,7.21,7,False,2020-09-21,6.31,-4.68,1.0,LOSS
SKPC,INDUSTRIAL,early,NEUTRAL,2020-09-13,5.19,4.99,5.69,6,False,2020-09-21,4.99,-4.43,1.0,LOSS
ABUK,ENERGY,early,BULL,2020-09-21,10.16,9.75,11.13,3,False,2020-09-24,11.13,8.97,2.37,WIN
ORWE,SERVICES,ultra,NEUTRAL,2020-09-16,3.45,3.34,3.78,8,False,2020-09-28,3.78,8.99,3.0,WIN
ABUK,ENERGY,early,NEUTRAL,2020-09-24,10.94,10.5,11.98,2,False,2020-09-28,10.5,-4.6,1.0,LOSS
COMI,BANKS,buy,NEUTRAL,2020-09-13,31.38,30.12,34.38,15,False,2020-10-04,30.897064208984375,-2.11,0.38,EXIT
CIEB,BANKS,buy,NEUTRAL,2020-09-13,4.73,4.59,5.18,15,False,2020-10-04,4.897785663604736,2.97,1.2,EXIT
HELI,REAL_ESTATE,ultra,NEUTRAL,2020-10-04,5.36,5.19,5.87,3,False,2020-10-07,5.87,8.94,3.0,WIN
ABUK,ENERGY,early,NEUTRAL,2020-09-28,10.29,9.88,11.27,9,False,2020-10-12,9.88,-4.56,1.0,LOSS
SWDY,ENERGY,ultra,NEUTRAL,2020-10-04,6.44,6.25,7.06,5,False,2020-10-12,7.06,9.05,3.26,WIN
SKPC,INDUSTRIAL,early,NEUTRAL,2020-09-22,5.41,5.19,5.93,14,False,2020-10-13,5.19,-4.64,1.0,LOSS
ESRS,INDUSTRIAL,early,NEUTRAL,2020-09-28,6.89,6.61,7.55,10,False,2020-10-13,6.61,-4.64,1.0,LOSS
TMGH,REAL_ESTATE,early,NEUTRAL,2020-10-07,6.24,5.99,6.84,9,False,2020-10-21,5.99,-4.58,1.0,LOSS
EAST,ENERGY,ultra,NEUTRAL,2020-10-13,7.08,6.87,7.76,6,False,2020-10-21,6.87,-3.54,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2020-10-12,6.92,6.71,7.58,8,False,2020-10-22,6.71,-3.61,1.0,LOSS
ETEL,SERVICES,early,NEUTRAL,2020-10-12,9.01,8.65,9.87,8,False,2020-10-22,8.65,-4.57,1.0,LOSS
ORWE,SERVICES,buy,NEUTRAL,2020-10-21,3.8,3.65,4.16,1,False,2020-10-22,3.65,-4.52,1.0,LOSS
ABUK,ENERGY,buy,NEUTRAL,2020-10-21,10.0,9.7,10.96,1,False,2020-10-22,9.7,-3.57,1.0,LOSS
COMI,BANKS,early,NEUTRAL,2020-10-13,31.23,29.98,34.21,8,False,2020-10-25,29.98,-4.58,1.0,LOSS
JUFO,SERVICES,buy,NEUTRAL,2020-10-22,6.17,5.98,6.76,1,False,2020-10-25,5.98,-3.65,1.0,LOSS
ABUK,ENERGY,buy,NEUTRAL,2020-10-22,9.76,9.46,10.69,1,False,2020-10-25,9.46,-3.65,1.0,LOSS
FWRY,SERVICES,early,NEUTRAL,2020-10-27,6.81,6.54,7.46,1,False,2020-10-28,7.46,8.97,2.41,WIN
JUFO,SERVICES,buy,NEUTRAL,2020-10-25,6.09,5.91,6.68,4,False,2020-11-01,5.91,-3.53,1.0,LOSS
ISPH,ENERGY,buy,NEUTRAL,2020-10-25,4.79,4.64,5.24,5,False,2020-11-02,4.64,-3.71,1.0,LOSS
ABUK,ENERGY,buy,NEUTRAL,2020-10-27,9.86,9.56,10.8,4,False,2020-11-03,10.8,8.96,3.13,WIN
ORWE,SERVICES,early,NEUTRAL,2020-10-28,4.0,3.84,4.38,3,False,2020-11-03,3.84,-4.57,1.0,LOSS
FAIT,BANKS,early,NEUTRAL,2020-11-03,7.05,6.77,7.72,4,False,2020-11-09,7.72,8.93,2.39,WIN
ORWE,SERVICES,early,NEUTRAL,2020-11-03,3.84,3.72,4.21,4,False,2020-11-09,4.21,9.06,3.08,WIN
ABUK,ENERGY,buy,NEUTRAL,2020-11-03,10.54,10.22,11.55,10,False,2020-11-17,11.55,9.01,3.16,WIN
OCDI,REAL_ESTATE,buy,NEUTRAL,2020-11-05,11.84,11.37,12.97,8,False,2020-11-17,12.97,8.97,2.4,WIN
ESRS,INDUSTRIAL,ultra,BULL,2020-11-17,6.47,6.28,7.09,2,False,2020-11-19,6.28,-3.51,1.0,LOSS
ETEL,SERVICES,buy,NEUTRAL,2020-11-02,8.71,8.44,9.54,15,False,2020-11-23,9.180777549743652,4.83,1.74,EXIT
TMGH,REAL_ESTATE,early,NEUTRAL,2020-11-19,6.25,6.0,6.85,3,False,2020-11-24,6.85,9.02,2.4,WIN
FAIT,BANKS,early,NEUTRAL,2020-11-09,7.55,7.25,8.27,12,False,2020-11-25,7.25,-4.55,1.0,LOSS
HRHO,SERVICES,early,NEUTRAL,2020-11-10,7.36,7.07,8.07,15,False,2020-12-01,7.749999046325684,4.72,1.34,EXIT
HELI,REAL_ESTATE,early,BULL,2020-11-17,5.95,5.77,6.52,15,False,2020-12-08,5.867321968078613,-1.96,0.46,EXIT
TMGH,REAL_ESTATE,early,NEUTRAL,2020-11-24,6.71,6.44,7.35,10,False,2020-12-08,6.44,-4.6,1.0,LOSS
ETEL,SERVICES,ultra,NEUTRAL,2020-11-23,9.13,8.86,10.01,13,False,2020-12-10,8.86,-3.53,1.0,LOSS
SKPC,INDUSTRIAL,early,NEUTRAL,2020-12-08,5.45,5.23,5.97,2,False,2020-12-10,5.23,-4.61,1.0,LOSS
ABUK,ENERGY,early,NEUTRAL,2020-12-08,12.33,11.84,13.51,3,False,2020-12-13,11.84,-4.55,1.0,LOSS
ESRS,INDUSTRIAL,buy,BULL,2020-11-25,6.53,6.33,7.15,13,False,2020-12-14,7.15,8.92,3.1,WIN
SKPC,INDUSTRIAL,early,NEUTRAL,2020-12-10,5.23,5.02,5.73,4,False,2020-12-16,5.73,8.99,2.38,WIN
ESRS,INDUSTRIAL,early,NEUTRAL,2020-12-14,7.22,7.01,7.91,3,False,2020-12-17,7.91,8.98,3.29,WIN
ADIB,BANKS,early,NEUTRAL,2020-12-10,9.09,8.72,9.96,7,False,2020-12-21,8.72,-4.65,1.0,LOSS
ABUK,ENERGY,early,NEUTRAL,2020-12-13,12.0,11.52,13.15,6,False,2020-12-21,11.52,-4.57,1.0,LOSS
SKPC,INDUSTRIAL,early,NEUTRAL,2020-12-16,5.63,5.4,6.17,3,False,2020-12-21,5.4,-4.66,1.0,LOSS
CIEB,BANKS,ultra,NEUTRAL,2020-12-01,4.68,4.54,5.13,15,False,2020-12-22,4.963137626647949,5.47,2.02,EXIT
ESRS,INDUSTRIAL,early,BULL,2020-12-21,7.53,7.23,8.25,3,False,2020-12-24,8.25,8.99,2.4,WIN
MFPC,ENERGY,early,NEUTRAL,2020-12-23,47.55,45.64,52.09,3,False,2020-12-28,45.64,-4.59,1.0,LOSS
SKPC,INDUSTRIAL,early,BULL,2020-12-21,5.4,5.18,5.91,6,False,2020-12-29,5.91,8.87,2.32,WIN
SWDY,ENERGY,buy,NEUTRAL,2020-12-29,8.3,7.96,9.09,1,False,2020-12-30,9.09,8.94,2.32,WIN
HRHO,SERVICES,ultra,NEUTRAL,2020-12-17,7.57,7.34,8.3,14,False,2021-01-06,8.3,9.07,3.17,WIN
SKPC,INDUSTRIAL,early,NEUTRAL,2020-12-29,5.93,5.69,6.5,6,False,2021-01-06,6.5,9.04,2.38,WIN
CIEB,BANKS,early,NEUTRAL,2020-12-24,5.05,4.84,5.53,15,False,2021-01-17,4.999444484710693,-1.58,0.24,EXIT
OCDI,REAL_ESTATE,buy,NEUTRAL,2020-12-27,14.45,14.02,15.83,15,False,2021-01-18,15.143378257751465,4.22,1.61,EXIT
TMGH,REAL_ESTATE,early,BULL,2020-12-30,6.13,5.88,6.71,12,False,2021-01-18,6.71,8.89,2.32,WIN
JUFO,SERVICES,early,NEUTRAL,2021-01-18,6.32,6.07,6.93,3,False,2021-01-21,6.07,-4.53,1.0,LOSS
HRHO,SERVICES,early,NEUTRAL,2021-01-06,8.21,7.88,9.0,15,False,2021-01-31,8.722222328186035,5.66,1.55,EXIT
AMOC,INDUSTRIAL,early,NEUTRAL,2021-01-06,2.11,2.03,2.32,15,False,2021-01-31,2.0916640758514404,-1.44,0.23,EXIT
CIEB,BANKS,early,NEUTRAL,2021-01-21,5.2,5.05,5.7,7,False,2021-02-02,5.05,-3.46,1.0,LOSS
ORWE,SERVICES,early,NEUTRAL,2021-01-17,4.59,4.46,5.03,14,False,2021-02-07,4.46,-3.41,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2021-01-31,6.34,6.09,6.95,5,False,2021-02-07,6.09,-4.52,1.0,LOSS
ETEL,SERVICES,buy,NEUTRAL,2021-02-02,8.45,8.19,9.25,4,False,2021-02-08,8.19,-3.65,1.0,LOSS
ABUK,ENERGY,early,NEUTRAL,2021-02-07,13.03,12.5,14.27,1,False,2021-02-08,12.5,-4.64,1.0,LOSS
TMGH,REAL_ESTATE,early,NEUTRAL,2021-01-18,6.64,6.37,7.27,15,False,2021-02-09,6.683109760284424,0.07,0.16,EXIT
ADIB,BANKS,early,NEUTRAL,2021-02-07,9.51,9.12,10.41,5,False,2021-02-14,9.12,-4.68,1.0,LOSS
AMOC,INDUSTRIAL,buy,NEUTRAL,2021-02-08,2.16,2.07,2.36,5,False,2021-02-15,2.07,-4.74,1.0,LOSS
OCDI,REAL_ESTATE,buy,NEUTRAL,2021-01-31,15.1,14.64,16.54,15,False,2021-02-21,15.878775596618652,4.58,1.69,EXIT
FAIT,BANKS,early,NEUTRAL,2021-02-08,7.81,7.5,8.56,10,False,2021-02-22,7.5,-4.54,1.0,LOSS
ADIB,BANKS,buy,NEUTRAL,2021-02-14,9.14,8.77,10.02,7,False,2021-02-23,8.77,-4.62,1.0,LOSS
OCDI,REAL_ESTATE,early,NEUTRAL,2021-02-22,15.58,15.11,17.07,2,False,2021-02-24,15.11,-3.59,1.0,LOSS
ORWE,SERVICES,buy,NEUTRAL,2021-02-15,4.36,4.23,4.78,9,False,2021-02-28,4.78,9.06,3.23,WIN
EAST,ENERGY,early,NEUTRAL,2021-02-25,9.33,9.09,10.22,1,False,2021-02-28,9.09,-3.15,1.0,LOSS
ISPH,ENERGY,buy,NEUTRAL,2021-02-21,4.23,4.1,4.63,7,False,2021-03-02,4.1,-3.65,1.0,LOSS
HRHO,SERVICES,buy,NEUTRAL,2021-02-10,8.75,8.4,9.59,15,False,2021-03-03,8.4,-4.57,1.0,LOSS
ORWE,SERVICES,buy,NEUTRAL,2021-02-28,4.69,4.55,5.14,3,False,2021-03-03,4.55,-3.56,1.0,LOSS
ESRS,INDUSTRIAL,ultra,BULL,2021-03-02,9.41,9.13,10.31,1,False,2021-03-03,9.13,-3.55,1.0,LOSS
ABUK,ENERGY,early,NEUTRAL,2021-02-28,12.65,12.27,13.86,6,False,2021-03-08,12.27,-3.58,1.0,LOSS
OCDI,REAL_ESTATE,early,BULL,2021-03-03,16.22,15.73,17.77,4,False,2021-03-09,15.73,-3.6,1.0,LOSS
AMOC,INDUSTRIAL,buy,NEUTRAL,2021-03-08,2.08,2.02,2.28,1,False,2021-03-09,2.02,-3.46,1.0,LOSS
FWRY,SERVICES,early,NEUTRAL,2021-03-09,10.52,10.1,11.53,2,False,2021-03-11,10.1,-4.57,1.0,LOSS
AMOC,INDUSTRIAL,early,NEUTRAL,2021-03-09,2.04,1.97,2.23,3,False,2021-03-14,1.97,-4.01,1.0,LOSS
SKPC,INDUSTRIAL,ultra,BULL,2021-03-03,6.84,6.63,7.49,9,False,2021-03-16,6.63,-3.65,1.0,LOSS
COMI,BANKS,buy,NEUTRAL,2021-02-24,28.34,27.63,31.05,15,False,2021-03-17,28.11567497253418,-1.37,0.32,EXIT
SAUD,BANKS,buy,NEUTRAL,2021-03-15,3.93,3.77,4.31,4,False,2021-03-21,3.77,-4.65,1.0,LOSS
ORWE,SERVICES,buy,BULL,2021-03-03,4.56,4.42,4.99,13,False,2021-03-22,4.42,-3.65,1.0,LOSS
OCDI,REAL_ESTATE,buy,NEUTRAL,2021-03-15,15.98,15.5,17.51,6,False,2021-03-23,15.5,-3.58,1.0,LOSS
ABUK,ENERGY,buy,NEUTRAL,2021-03-24,12.22,11.73,13.39,7,False,2021-04-04,11.73,-4.58,1.0,LOSS
SWDY,ENERGY,buy,NEUTRAL,2021-03-25,8.43,8.1,9.24,6,False,2021-04-04,8.1,-4.49,1.0,LOSS
COMI,BANKS,buy,NEUTRAL,2021-03-29,27.28,26.18,29.88,4,False,2021-04-04,26.18,-4.61,1.0,LOSS
HELI,REAL_ESTATE,buy,NEUTRAL,2021-04-04,4.58,4.39,5.01,1,False,2021-04-05,4.39,-4.72,1.0,LOSS
ORWE,SERVICES,buy,NEUTRAL,2021-04-04,4.77,4.63,5.23,1,False,2021-04-05,4.63,-3.51,1.0,LOSS
ABUK,ENERGY,buy,NEUTRAL,2021-04-05,12.1,11.73,13.25,1,False,2021-04-06,11.73,-3.63,1.0,LOSS
SAUD,BANKS,buy,NEUTRAL,2021-04-04,3.65,3.54,4.0,4,False,2021-04-08,3.54,-3.59,1.0,LOSS
HRHO,SERVICES,buy,NEUTRAL,2021-03-29,8.03,7.71,8.8,12,False,2021-04-14,7.71,-4.56,1.0,LOSS
ETEL,SERVICES,buy,NEUTRAL,2021-04-08,8.17,7.92,8.95,4,False,2021-04-14,7.92,-3.63,1.0,LOSS
FWRY,SERVICES,early,NEUTRAL,2021-04-11,10.45,10.03,11.45,3,False,2021-04-14,11.45,8.99,2.38,WIN
ESRS,INDUSTRIAL,buy,NEUTRAL,2021-04-11,8.29,7.95,9.08,3,False,2021-04-14,7.95,-4.68,1.0,LOSS
FWRY,SERVICES,early,BULL,2021-04-14,11.4,10.94,12.49,1,False,2021-04-15,10.94,-4.61,1.0,LOSS
SKPC,INDUSTRIAL,buy,BULL,2021-04-14,6.2,5.95,6.79,1,False,2021-04-15,5.95,-4.61,1.0,LOSS
ESRS,INDUSTRIAL,buy,BULL,2021-04-14,8.02,7.78,8.78,1,False,2021-04-15,7.78,-3.57,1.0,LOSS
JUFO,SERVICES,buy,NEUTRAL,2021-03-28,5.09,4.89,5.58,15,False,2021-04-18,5.042542934417725,-1.51,0.24,EXIT
FWRY,SERVICES,early,NEUTRAL,2021-04-15,11.19,10.74,12.26,1,False,2021-04-18,12.26,8.99,2.38,WIN
FWRY,SERVICES,early,NEUTRAL,2021-04-18,11.45,10.99,12.54,2,False,2021-04-20,10.99,-4.59,1.0,LOSS
ESRS,INDUSTRIAL,buy,NEUTRAL,2021-04-15,7.81,7.57,8.55,4,False,2021-04-21,8.55,8.9,3.08,WIN
SKPC,INDUSTRIAL,buy,NEUTRAL,2021-04-15,6.03,5.78,6.6,6,False,2021-04-25,6.6,8.88,2.28,WIN
FWRY,SERVICES,early,BULL,2021-04-20,11.11,10.67,12.17,4,False,2021-04-26,10.67,-4.54,1.0,LOSS
AMOC,INDUSTRIAL,early,NEUTRAL,2021-04-21,1.99,1.91,2.18,3,False,2021-04-26,1.91,-4.6,1.0,LOSS
ORWE,SERVICES,ultra,NEUTRAL,2021-04-25,4.78,4.64,5.24,1,False,2021-04-26,4.64,-3.5,1.0,LOSS
ESRS,INDUSTRIAL,ultra,NEUTRAL,2021-04-26,8.61,8.35,9.43,5,False,2021-05-06,9.43,8.95,3.15,WIN
SKPC,INDUSTRIAL,early,NEUTRAL,2021-04-26,6.44,6.18,7.06,8,False,2021-05-11,7.06,9.05,2.38,WIN
ETEL,SERVICES,buy,NEUTRAL,2021-04-18,8.15,7.91,8.93,15,False,2021-05-17,8.483901023864746,3.52,1.39,EXIT
COMI,BANKS,buy,BULL,2021-04-20,27.08,25.99,29.67,15,False,2021-05-19,26.513710021972656,-2.67,0.52,EXIT
SWDY,ENERGY,ultra,NEUTRAL,2021-05-19,7.93,7.69,8.68,2,False,2021-05-23,8.68,8.88,3.13,WIN
OCDI,REAL_ESTATE,early,NEUTRAL,2021-04-26,16.23,15.58,17.78,15,False,2021-05-25,16.29485511779785,-0.18,0.1,EXIT
ESRS,INDUSTRIAL,early,NEUTRAL,2021-05-06,9.25,8.97,10.13,10,False,2021-05-25,8.97,-3.6,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2021-05-23,8.34,8.08,9.13,2,False,2021-05-25,8.08,-3.69,1.0,LOSS
SKPC,INDUSTRIAL,early,NEUTRAL,2021-05-11,6.88,6.67,7.53,8,False,2021-05-26,6.67,-3.63,1.0,LOSS
SWDY,ENERGY,ultra,NEUTRAL,2021-05-25,8.13,7.88,8.9,1,False,2021-05-26,7.88,-3.65,1.0,LOSS
SWDY,ENERGY,buy,NEUTRAL,2021-05-26,7.94,7.7,8.69,1,False,2021-05-27,7.7,-3.6,1.0,LOSS
CNFN,BANKS,buy,NEUTRAL,2021-05-26,3.5,3.39,3.83,1,False,2021-05-27,3.83,8.85,3.0,WIN
ADIB,BANKS,early,NEUTRAL,2021-06-01,8.98,8.62,9.84,1,False,2021-06-02,8.62,-4.58,1.0,LOSS
HELI,REAL_ESTATE,ultra,NEUTRAL,2021-05-17,4.29,4.16,4.69,15,False,2021-06-07,4.361459255218506,1.09,0.55,EXIT
