sym,sector,signal_type,regime,entry_date,entry,stop,target,bars_held,is_short,smart_rank,exit_date,exit,pnl_pct,rr,outcome
OCDI,REAL_ESTATE,early,NEUTRAL,2021-06-07,16.96,16.28,18.58,7,False,23.96,2021-06-16,16.28,-4.58,1.0,LOSS
TMGH,REAL_ESTATE,early,NEUTRAL,2021-06-14,5.74,5.57,6.29,2,False,27.0,2021-06-16,5.57,-3.54,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2021-06-15,5.14,4.93,5.63,1,False,26.59,2021-06-16,4.93,-4.66,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2021-06-16,4.97,4.77,5.45,2,False,23.16,2021-06-20,5.45,9.08,2.4,WIN
EAST,ENERGY,ultra,NEUTRAL,2021-06-17,7.56,7.33,8.28,1,False,25.0,2021-06-20,7.33,-3.62,1.0,LOSS
SKPC,INDUSTRIAL,buy,NEUTRAL,2021-06-16,6.81,6.61,7.46,4,False,22.72,2021-06-22,7.46,8.97,3.25,WIN
ADIB,BANKS,early,NEUTRAL,2021-06-02,8.64,8.29,9.46,15,False,32.51,2021-06-23,8.891799926757812,2.34,0.72,EXIT
ORWE,SERVICES,early,NEUTRAL,2021-06-06,5.52,5.3,6.04,14,False,21.3,2021-06-24,6.04,8.85,2.36,WIN
SKPC,INDUSTRIAL,early,NEUTRAL,2021-06-22,7.58,7.35,8.3,5,False,34.03,2021-06-29,7.35,-3.61,1.0,LOSS
SWDY,ENERGY,ultra,NEUTRAL,2021-06-21,7.88,7.64,8.63,12,False,29.26,2021-07-08,7.64,-3.62,1.0,LOSS
ADIB,BANKS,early,NEUTRAL,2021-06-29,8.98,8.62,9.83,6,False,28.67,2021-07-08,8.62,-4.58,1.0,LOSS
ISPH,ENERGY,ultra,NEUTRAL,2021-06-24,2.92,2.83,3.2,10,False,25.17,2021-07-11,2.83,-3.66,1.0,LOSS
OCDI,REAL_ESTATE,buy,NEUTRAL,2021-06-21,16.72,16.04,18.31,15,False,26.96,2021-07-13,17.18000030517578,2.18,0.68,EXIT
ABUK,ENERGY,ultra,NEUTRAL,2021-06-23,11.1,10.77,12.16,15,False,25.0,2021-07-15,11.219616889953613,0.5,0.36,EXIT
OCDI,REAL_ESTATE,buy,NEUTRAL,2021-07-13,17.09,16.41,18.73,9,False,22.95,2021-08-01,16.41,-4.55,1.0,LOSS
ISPH,ENERGY,ultra,NEUTRAL,2021-07-18,2.94,2.85,3.22,6,False,25.0,2021-08-01,3.22,8.95,3.11,WIN
COMI,BANKS,early,NEUTRAL,2021-07-08,25.03,24.03,27.42,15,False,32.65,2021-08-04,26.787668228149414,6.45,1.76,EXIT
TMGH,REAL_ESTATE,early,NEUTRAL,2021-07-08,6.44,6.18,7.05,15,False,22.7,2021-08-04,6.681023597717285,3.17,0.93,EXIT
HELI,REAL_ESTATE,ultra,NEUTRAL,2021-07-14,4.3,4.17,4.71,15,False,26.83,2021-08-10,4.552671432495117,5.3,1.94,EXIT
ETEL,SERVICES,early,NEUTRAL,2021-08-01,10.7,10.27,11.72,7,False,22.35,2021-08-10,11.72,8.96,2.37,WIN
SAUD,BANKS,early,NEUTRAL,2021-08-04,3.92,3.76,4.3,10,False,27.29,2021-08-19,3.76,-4.66,1.0,LOSS
HELI,REAL_ESTATE,buy,BULL,2021-08-10,4.53,4.39,4.96,7,False,21.87,2021-08-22,4.39,-3.67,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2021-08-01,8.35,8.02,9.15,15,False,21.72,2021-08-23,8.205256462097168,-2.31,0.44,EXIT
EGTS,SERVICES,early,NEUTRAL,2021-08-22,2.13,2.04,2.33,1,False,25.46,2021-08-23,2.33,8.81,2.22,WIN
EGTS,SERVICES,early,NEUTRAL,2021-08-23,2.29,2.2,2.51,1,False,24.2,2021-08-24,2.51,9.03,2.44,WIN
ISPH,ENERGY,early,NEUTRAL,2021-08-04,3.1,3.01,3.4,14,False,24.53,2021-08-25,3.4,9.1,3.33,WIN
HRHO,SERVICES,ultra,NEUTRAL,2021-08-19,7.65,7.42,8.38,7,False,29.33,2021-08-30,8.38,8.97,3.17,WIN
ISPH,ENERGY,early,BULL,2021-08-25,3.42,3.28,3.75,3,False,23.17,2021-08-30,3.28,-4.67,1.0,LOSS
CNFN,BANKS,buy,NEUTRAL,2021-08-11,3.58,3.44,3.93,15,False,26.88,2021-09-02,3.6463537216186523,1.28,0.47,EXIT
AMOC,INDUSTRIAL,early,NEUTRAL,2021-08-30,2.4,2.31,2.63,4,False,28.88,2021-09-05,2.31,-4.32,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2021-09-02,8.31,7.97,9.1,3,False,30.89,2021-09-07,7.97,-4.67,1.0,LOSS
ORWE,SERVICES,buy,NEUTRAL,2021-08-24,6.2,6.02,6.8,11,False,30.41,2021-09-08,6.8,9.1,3.33,WIN
COMI,BANKS,early,BULL,2021-08-25,29.08,27.91,31.85,15,False,21.47,2021-09-15,27.91,-4.6,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2021-09-15,8.36,8.11,9.16,2,False,31.25,2021-09-19,8.11,-3.57,1.0,LOSS
ORWE,SERVICES,early,NEUTRAL,2021-09-12,6.72,6.45,7.36,6,False,20.91,2021-09-20,6.45,-4.59,1.0,LOSS
EAST,ENERGY,early,NEUTRAL,2021-08-31,7.39,7.1,8.1,15,False,35.64,2021-09-21,7.751627445220947,4.32,1.25,EXIT
TMGH,REAL_ESTATE,ultra,NEUTRAL,2021-09-05,6.96,6.75,7.63,12,False,31.45,2021-09-21,6.75,-3.59,1.0,LOSS
OCDI,REAL_ESTATE,buy,NEUTRAL,2021-09-13,17.87,17.42,19.58,7,False,24.59,2021-09-22,17.42,-3.09,1.0,LOSS
ETEL,SERVICES,early,NEUTRAL,2021-09-19,11.2,10.75,12.27,3,False,38.52,2021-09-22,10.75,-4.59,1.0,LOSS
ADIB,BANKS,early,NEUTRAL,2021-09-26,12.28,11.79,13.45,1,False,28.45,2021-09-27,11.79,-4.57,1.0,LOSS
JUFO,SERVICES,buy,NEUTRAL,2021-09-26,5.09,4.94,5.58,2,False,22.99,2021-09-28,4.94,-3.52,1.0,LOSS
ADIB,BANKS,early,NEUTRAL,2021-09-27,11.65,11.18,12.76,2,False,29.67,2021-09-29,11.18,-4.61,1.0,LOSS
ETEL,SERVICES,buy,NEUTRAL,2021-09-22,10.96,10.52,12.01,7,False,28.48,2021-10-03,10.52,-4.59,1.0,LOSS
ABUK,ENERGY,ultra,NEUTRAL,2021-09-20,11.17,10.83,12.24,15,False,30.65,2021-10-12,11.474607467651367,2.15,0.9,EXIT
TMGH,REAL_ESTATE,ultra,NEUTRAL,2021-09-30,7.04,6.83,7.71,8,False,22.64,2021-10-13,6.83,-3.56,1.0,LOSS
AMOC,INDUSTRIAL,buy,NEUTRAL,2021-10-03,2.45,2.37,2.68,8,False,24.0,2021-10-14,2.68,8.81,2.87,WIN
ADIB,BANKS,early,NEUTRAL,2021-09-29,11.23,10.89,12.3,11,False,26.1,2021-10-17,12.3,8.95,3.15,WIN
CIEB,BANKS,ultra,NEUTRAL,2021-10-12,4.79,4.64,5.24,5,False,35.49,2021-10-19,4.64,-3.71,1.0,LOSS
FAIT,BANKS,early,NEUTRAL,2021-09-28,9.05,8.69,9.92,15,False,20.5,2021-10-20,8.968549728393555,-1.48,0.23,EXIT
FWRY,SERVICES,early,NEUTRAL,2021-10-17,8.97,8.75,9.83,3,False,33.44,2021-10-20,8.75,-3.03,1.0,LOSS
HRHO,SERVICES,ultra,NEUTRAL,2021-10-13,8.1,7.86,8.87,15,False,22.29,2021-11-04,8.633333206176758,6.01,2.22,EXIT
SWDY,ENERGY,ultra,NEUTRAL,2021-10-20,8.03,7.79,8.8,10,False,34.91,2021-11-04,7.79,-3.56,1.0,LOSS
CIEB,BANKS,early,NEUTRAL,2021-10-19,4.82,4.63,5.28,15,False,28.58,2021-11-10,5.108364582061768,5.41,1.52,EXIT
TMGH,REAL_ESTATE,ultra,NEUTRAL,2021-10-24,6.91,6.71,7.57,15,False,30.22,2021-11-14,7.57,8.98,3.3,WIN
ETEL,SERVICES,ultra,NEUTRAL,2021-10-25,10.47,10.16,11.47,15,False,26.59,2021-11-15,10.971487998962402,4.21,1.62,EXIT
ABUK,ENERGY,early,NEUTRAL,2021-11-14,12.6,12.28,13.8,2,False,28.81,2021-11-16,12.28,-3.11,1.0,LOSS
ABUK,ENERGY,early,NEUTRAL,2021-11-16,12.3,11.81,13.47,3,False,29.56,2021-11-21,11.81,-4.56,1.0,LOSS
CIEB,BANKS,buy,NEUTRAL,2021-11-10,5.08,4.88,5.57,10,False,20.75,2021-11-24,4.88,-4.51,1.0,LOSS
HRHO,SERVICES,early,NEUTRAL,2021-11-04,8.59,8.24,9.41,15,False,26.9,2021-11-25,9.41,8.97,2.34,WIN
TMGH,REAL_ESTATE,buy,NEUTRAL,2021-11-24,7.31,7.09,8.0,1,False,29.84,2021-11-25,8.0,8.86,3.14,WIN
ORWE,SERVICES,early,NEUTRAL,2021-11-16,6.35,6.19,6.96,9,False,38.15,2021-11-29,6.19,-3.09,1.0,LOSS
SWDY,ENERGY,ultra,BULL,2021-11-25,8.13,7.88,8.9,2,False,31.04,2021-11-29,7.88,-3.65,1.0,LOSS
HELI,REAL_ESTATE,early,BULL,2021-11-25,4.14,4.04,4.54,5,False,36.4,2021-12-02,4.54,9.09,4.0,WIN
ETEL,SERVICES,ultra,NEUTRAL,2021-11-15,10.92,10.59,11.96,15,False,34.47,2021-12-06,11.570351600646973,5.38,1.97,EXIT
TMGH,REAL_ESTATE,early,NEUTRAL,2021-11-29,7.72,7.41,8.45,5,False,28.08,2021-12-06,8.45,8.88,2.35,WIN
ADIB,BANKS,early,NEUTRAL,2021-12-02,10.82,10.49,11.85,3,False,23.2,2021-12-07,11.85,8.94,3.12,WIN
HELI,REAL_ESTATE,early,BULL,2021-12-08,5.31,5.1,5.82,1,False,39.41,2021-12-09,5.82,9.03,2.43,WIN
EAST,ENERGY,buy,NEUTRAL,2021-11-21,7.54,7.31,8.26,15,False,28.61,2021-12-12,7.570891380310059,-0.17,0.13,EXIT
CIEB,BANKS,early,BULL,2021-12-07,5.5,5.28,6.02,4,False,26.77,2021-12-13,6.02,8.88,2.36,WIN
ABUK,ENERGY,early,BULL,2021-12-12,12.82,12.3,14.04,2,False,39.95,2021-12-14,12.3,-4.63,1.0,LOSS
ESRS,INDUSTRIAL,ultra,NEUTRAL,2021-11-30,11.51,11.16,12.6,11,False,29.86,2021-12-15,12.6,8.9,3.11,WIN
ESRS,INDUSTRIAL,early,BULL,2021-12-16,12.99,12.6,14.23,2,False,29.01,2021-12-20,12.6,-3.58,1.0,LOSS
ETEL,SERVICES,early,BULL,2021-12-06,11.51,11.22,12.61,12,False,34.45,2021-12-22,12.61,8.98,3.79,WIN
ORWE,SERVICES,buy,NEUTRAL,2021-12-23,6.43,6.24,7.05,1,False,31.7,2021-12-26,6.24,-3.53,1.0,LOSS
ABUK,ENERGY,early,NEUTRAL,2021-12-14,12.28,11.79,13.45,10,False,40.02,2021-12-28,13.45,8.95,2.39,WIN
COMI,BANKS,early,BULL,2021-12-09,31.72,30.44,34.75,15,False,38.18,2021-12-30,32.80703353881836,2.85,0.85,EXIT
AMOC,INDUSTRIAL,ultra,NEUTRAL,2021-12-28,2.43,2.36,2.67,5,False,23.23,2022-01-04,2.67,9.3,3.43,WIN
ISPH,ENERGY,early,NEUTRAL,2021-12-15,3.01,2.92,3.3,15,False,20.95,2022-01-05,3.183652400970459,5.19,1.93,EXIT
ESRS,INDUSTRIAL,early,NEUTRAL,2021-12-20,12.56,12.18,13.76,15,False,29.01,2022-01-11,12.800105094909668,1.34,0.63,EXIT
FWRY,SERVICES,ultra,NEUTRAL,2022-01-11,7.04,6.83,7.71,2,False,31.25,2022-01-13,6.83,-3.56,1.0,LOSS
SKPC,INDUSTRIAL,early,NEUTRAL,2021-12-30,5.89,5.72,6.46,10,False,31.75,2022-01-16,5.72,-3.46,1.0,LOSS
TMGH,REAL_ESTATE,early,NEUTRAL,2022-01-05,8.77,8.42,9.61,6,False,20.97,2022-01-16,8.42,-4.57,1.0,LOSS
ORWE,SERVICES,ultra,NEUTRAL,2021-12-26,6.23,6.04,6.82,15,False,36.41,2022-01-17,6.391908645629883,2.02,0.85,EXIT
COMI,BANKS,buy,NEUTRAL,2022-01-18,32.65,31.66,35.77,2,False,26.98,2022-01-20,31.66,-3.61,1.0,LOSS
AMOC,INDUSTRIAL,early,NEUTRAL,2022-01-13,2.69,2.58,2.95,6,False,29.73,2022-01-23,2.58,-4.66,1.0,LOSS
ORWE,SERVICES,buy,NEUTRAL,2022-01-19,6.43,6.27,7.05,3,False,24.79,2022-01-24,6.27,-3.06,1.0,LOSS
ABUK,ENERGY,early,NEUTRAL,2022-01-04,13.1,12.57,14.35,15,False,29.18,2022-01-26,13.258275032043457,0.63,0.3,EXIT
EAST,ENERGY,buy,NEUTRAL,2022-01-20,7.53,7.31,8.25,4,False,29.35,2022-01-26,7.31,-3.5,1.0,LOSS
JUFO,SERVICES,buy,NEUTRAL,2022-01-24,6.64,6.48,7.28,3,False,22.56,2022-01-30,6.48,-2.98,1.0,LOSS
CIEB,BANKS,buy,NEUTRAL,2022-01-25,5.82,5.64,6.37,5,False,22.0,2022-02-02,6.37,8.88,3.06,WIN
JUFO,SERVICES,buy,NEUTRAL,2022-01-30,6.52,6.26,7.14,3,False,23.36,2022-02-02,6.26,-4.56,1.0,LOSS
COMI,BANKS,buy,NEUTRAL,2022-01-23,32.59,31.61,35.7,10,False,25.43,2022-02-07,31.61,-3.58,1.0,LOSS
HRHO,SERVICES,buy,NEUTRAL,2022-01-31,9.72,9.48,10.65,7,False,23.52,2022-02-09,10.65,8.99,3.87,WIN
ISPH,ENERGY,ultra,NEUTRAL,2022-02-02,3.03,2.94,3.32,6,False,30.28,2022-02-10,2.94,-3.55,1.0,LOSS
HELI,REAL_ESTATE,ultra,NEUTRAL,2022-02-02,5.97,5.79,6.55,6,False,26.56,2022-02-10,5.79,-3.59,1.0,LOSS
SKPC,INDUSTRIAL,ultra,NEUTRAL,2022-02-07,5.74,5.57,6.29,4,False,36.74,2022-02-13,5.57,-3.54,1.0,LOSS
CIEB,BANKS,early,NEUTRAL,2022-02-09,6.15,5.9,6.74,2,False,22.87,2022-02-13,5.9,-4.64,1.0,LOSS
ETEL,SERVICES,buy,NEUTRAL,2022-01-31,12.89,12.56,14.12,15,False,21.54,2022-02-21,13.666373252868652,5.45,2.35,EXIT
TMGH,REAL_ESTATE,early,NEUTRAL,2022-02-10,9.11,8.74,9.98,8,False,26.84,2022-02-22,8.74,-4.64,1.0,LOSS
CIEB,BANKS,buy,NEUTRAL,2022-02-17,6.05,5.87,6.63,5,False,22.82,2022-02-24,5.87,-3.55,1.0,LOSS
ETEL,SERVICES,early,NEUTRAL,2022-02-21,13.6,13.05,14.9,3,False,20.88,2022-02-24,13.05,-4.62,1.0,LOSS
ESRS,INDUSTRIAL,buy,NEUTRAL,2022-02-21,11.92,11.56,13.05,3,False,24.73,2022-02-24,11.56,-3.6,1.0,LOSS
EAST,ENERGY,buy,NEUTRAL,2022-02-23,7.39,7.17,8.1,4,False,24.52,2022-03-01,8.1,9.03,3.23,WIN
CIEB,BANKS,buy,BULL,2022-02-24,5.79,5.62,6.35,4,False,22.68,2022-03-02,5.62,-3.51,1.0,LOSS
ESRS,INDUSTRIAL,buy,NEUTRAL,2022-02-27,11.75,11.4,12.87,5,False,25.89,2022-03-06,12.87,8.96,3.2,WIN
FWRY,SERVICES,buy,NEUTRAL,2022-02-28,5.2,5.07,5.7,4,False,27.2,2022-03-06,5.07,-3.07,1.0,LOSS
SKPC,INDUSTRIAL,buy,NEUTRAL,2022-03-02,5.62,5.45,6.16,3,False,26.7,2022-03-07,6.16,9.03,3.18,WIN
AMOC,INDUSTRIAL,buy,BULL,2022-03-03,2.62,2.54,2.87,4,False,31.82,2022-03-09,2.54,-3.63,1.0,LOSS
ETEL,SERVICES,early,BULL,2022-03-06,14.2,13.63,15.56,3,False,29.45,2022-03-09,13.63,-4.59,1.0,LOSS
ABUK,ENERGY,buy,NEUTRAL,2022-02-27,12.91,12.52,14.14,10,False,27.19,2022-03-13,14.14,8.95,3.15,WIN
SKPC,INDUSTRIAL,early,BULL,2022-03-07,5.95,5.77,6.51,4,False,39.05,2022-03-13,5.77,-3.6,1.0,LOSS
ESRS,INDUSTRIAL,early,NEUTRAL,2022-03-08,13.0,12.61,14.24,5,False,33.49,2022-03-15,12.61,-3.57,1.0,LOSS
AMOC,INDUSTRIAL,early,NEUTRAL,2022-03-09,2.59,2.51,2.84,4,False,32.39,2022-03-15,2.51,-3.66,1.0,LOSS
FWRY,SERVICES,buy,BULL,2022-03-16,5.28,5.14,5.78,1,False,36.77,2022-03-17,5.14,-3.23,1.0,LOSS
ESRS,INDUSTRIAL,buy,BULL,2022-03-15,12.82,12.44,14.05,4,False,23.32,2022-03-21,14.05,9.02,3.24,WIN
ADIB,BANKS,buy,NEUTRAL,2022-03-13,10.31,10.0,11.3,7,False,28.88,2022-03-22,11.3,9.03,3.19,WIN
FWRY,SERVICES,buy,BULL,2022-03-17,5.11,4.9,5.6,3,False,39.06,2022-03-22,5.6,9.01,2.33,WIN
HELI,REAL_ESTATE,early,BULL,2022-03-21,5.07,4.95,5.56,2,False,43.83,2022-03-23,5.56,9.09,4.08,WIN
JUFO,SERVICES,early,NEUTRAL,2022-03-20,6.04,5.89,6.61,4,False,29.7,2022-03-24,6.61,8.86,3.8,WIN
SWDY,ENERGY,early,NEUTRAL,2022-03-23,8.11,7.9,8.88,2,False,39.75,2022-03-27,7.9,-3.16,1.0,LOSS
HELI,REAL_ESTATE,early,NEUTRAL,2022-03-23,5.45,5.31,5.97,3,False,42.1,2022-03-28,5.31,-3.14,1.0,LOSS
AMOC,INDUSTRIAL,early,BULL,2022-03-24,2.86,2.74,3.13,2,False,32.66,2022-03-28,2.74,-4.77,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2022-03-27,8.05,7.73,8.82,1,False,34.24,2022-03-28,7.73,-4.55,1.0,LOSS
COMI,BANKS,early,BULL,2022-03-21,29.57,28.83,32.39,6,False,43.38,2022-03-29,28.83,-3.08,1.0,LOSS
SKPC,INDUSTRIAL,early,NEUTRAL,2022-03-28,6.69,6.43,7.33,3,False,31.86,2022-03-31,6.43,-4.46,1.0,LOSS
AMOC,INDUSTRIAL,early,NEUTRAL,2022-03-29,2.8,2.68,3.06,2,False,29.12,2022-03-31,2.68,-4.86,1.0,LOSS
HELI,REAL_ESTATE,early,NEUTRAL,2022-03-28,5.24,5.03,5.74,6,False,30.22,2022-04-05,5.74,8.97,2.38,WIN
SWDY,ENERGY,early,NEUTRAL,2022-04-04,8.26,8.05,9.05,1,False,24.91,2022-04-05,8.05,-3.12,1.0,LOSS
ETEL,SERVICES,buy,NEUTRAL,2022-04-03,13.34,12.94,14.61,4,False,21.56,2022-04-07,12.94,-3.57,1.0,LOSS
HELI,REAL_ESTATE,early,NEUTRAL,2022-04-06,5.54,5.31,6.07,2,False,24.52,2022-04-10,5.31,-4.73,1.0,LOSS
TMGH,REAL_ESTATE,early,NEUTRAL,2022-04-05,8.43,8.18,9.24,4,False,26.54,2022-04-11,8.18,-3.54,1.0,LOSS
HELI,REAL_ESTATE,early,NEUTRAL,2022-04-10,5.28,5.07,5.79,1,False,22.11,2022-04-11,5.07,-4.55,1.0,LOSS
EAST,ENERGY,early,NEUTRAL,2022-03-31,8.38,8.04,9.18,8,False,21.62,2022-04-12,8.04,-4.63,1.0,LOSS
HRHO,SERVICES,early,NEUTRAL,2022-04-04,12.47,11.97,13.66,8,False,24.71,2022-04-14,11.97,-4.58,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2022-04-13,6.88,6.7,7.53,1,False,25.94,2022-04-14,6.7,-3.19,1.0,LOSS
TMGH,REAL_ESTATE,buy,NEUTRAL,2022-04-14,8.3,8.05,9.09,1,False,21.96,2022-04-17,8.05,-3.59,1.0,LOSS
CIEB,BANKS,buy,NEUTRAL,2022-04-19,5.43,5.27,5.95,1,False,27.02,2022-04-20,5.27,-3.52,1.0,LOSS
TMGH,REAL_ESTATE,buy,NEUTRAL,2022-04-17,8.36,8.11,9.16,4,False,26.54,2022-04-21,8.11,-3.57,1.0,LOSS
ETEL,SERVICES,early,NEUTRAL,2022-04-20,13.26,12.73,14.53,5,False,23.99,2022-05-08,14.53,9.0,2.4,WIN
ORWE,SERVICES,early,NEUTRAL,2022-04-26,6.36,6.2,6.97,3,False,24.63,2022-05-08,6.97,9.02,3.81,WIN
SKPC,INDUSTRIAL,early,NEUTRAL,2022-05-08,6.38,6.18,6.99,2,False,36.24,2022-05-10,6.18,-3.71,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2022-04-14,6.83,6.56,7.48,12,False,26.04,2022-05-11,7.48,8.94,2.41,WIN
HELI,REAL_ESTATE,early,BULL,2022-05-11,5.22,5.06,5.72,1,False,30.05,2022-05-12,5.06,-3.64,1.0,LOSS
ORWE,SERVICES,early,BULL,2022-05-10,6.51,6.25,7.13,3,False,27.23,2022-05-15,6.25,-4.57,1.0,LOSS
ABUK,ENERGY,early,NEUTRAL,2022-05-12,17.82,17.11,19.53,6,False,20.33,2022-05-22,17.11,-4.56,1.0,LOSS
ESRS,INDUSTRIAL,buy,NEUTRAL,2022-04-21,12.18,11.81,13.34,15,False,20.83,2022-05-23,11.835713386535645,-3.4,0.93,EXIT
AMOC,INDUSTRIAL,buy,NEUTRAL,2022-04-26,2.49,2.41,2.73,15,False,22.42,2022-05-24,2.41,-3.79,1.0,LOSS
SKPC,INDUSTRIAL,early,BULL,2022-05-10,6.07,5.88,6.65,11,False,30.88,2022-05-25,5.88,-3.71,1.0,LOSS
AMOC,INDUSTRIAL,buy,NEUTRAL,2022-06-08,2.53,2.46,2.78,3,False,26.32,2022-06-13,2.46,-3.34,1.0,LOSS
SKPC,INDUSTRIAL,ultra,NEUTRAL,2022-06-09,6.14,5.95,6.72,2,False,30.08,2022-06-13,5.95,-3.67,1.0,LOSS
TMGH,REAL_ESTATE,ultra,NEUTRAL,2022-06-09,7.94,7.7,8.7,3,False,33.57,2022-06-14,7.7,-3.6,1.0,LOSS
ESRS,INDUSTRIAL,ultra,BEAR,2022-06-13,11.74,11.39,12.86,5,False,33.38,2022-06-20,11.39,-3.56,1.0,LOSS
ADIB,BANKS,buy,NEUTRAL,2022-06-08,9.42,9.19,10.32,10,False,30.13,2022-06-22,9.19,-3.02,1.0,LOSS
SKPC,INDUSTRIAL,ultra,BEAR,2022-06-13,5.86,5.68,6.41,8,False,32.32,2022-06-23,5.68,-3.65,1.0,LOSS
ADIB,BANKS,early,BEAR,2022-06-26,10.14,9.83,11.11,1,False,23.33,2022-06-27,9.83,-3.63,1.0,LOSS
JUFO,SERVICES,buy,BEAR,2022-06-29,6.76,6.59,7.4,1,False,20.41,2022-07-03,6.59,-3.09,1.0,LOSS
AMOC,INDUSTRIAL,ultra,BEAR,2022-07-06,2.39,2.32,2.62,6,False,22.18,2022-07-21,2.62,9.05,3.29,WIN
HELI,REAL_ESTATE,ultra,BULL,2022-07-18,4.64,4.5,5.08,4,False,24.64,2022-07-24,5.08,8.91,3.14,WIN
HRHO,SERVICES,buy,NEUTRAL,2022-07-20,8.49,8.14,9.3,4,False,30.3,2022-07-26,9.3,8.97,2.31,WIN
ADIB,BANKS,ultra,NEUTRAL,2022-07-25,9.46,9.18,10.36,3,False,25.0,2022-07-28,10.36,8.94,3.21,WIN
ORWE,SERVICES,buy,BULL,2022-07-21,5.61,5.47,6.14,8,False,32.49,2022-08-02,5.47,-3.07,1.0,LOSS
ADIB,BANKS,early,NEUTRAL,2022-07-28,10.42,10.11,11.42,3,False,32.58,2022-08-02,10.11,-3.55,1.0,LOSS
CIEB,BANKS,buy,NEUTRAL,2022-07-24,4.38,4.21,4.8,9,False,29.32,2022-08-04,4.8,9.01,2.47,WIN
TMGH,REAL_ESTATE,ultra,BULL,2022-07-26,7.1,6.89,7.78,7,False,27.08,2022-08-04,7.78,9.0,3.24,WIN
JUFO,SERVICES,buy,BULL,2022-07-19,6.91,6.7,7.57,13,False,26.91,2022-08-07,6.7,-3.61,1.0,LOSS
HRHO,SERVICES,early,NEUTRAL,2022-08-02,9.31,8.94,10.2,3,False,27.95,2022-08-07,10.2,8.98,2.41,WIN
FWRY,SERVICES,early,NEUTRAL,2022-08-04,3.87,3.77,4.24,8,False,30.74,2022-08-16,3.77,-3.16,1.0,LOSS
ESRS,INDUSTRIAL,early,NEUTRAL,2022-08-02,12.09,11.72,13.24,13,False,27.94,2022-08-21,13.24,8.94,3.11,WIN
CIEB,BANKS,early,NEUTRAL,2022-08-21,5.33,5.2,5.84,1,False,28.69,2022-08-22,5.2,-3.01,1.0,LOSS
HELI,REAL_ESTATE,early,NEUTRAL,2022-08-22,5.65,5.5,6.19,2,False,30.52,2022-08-24,5.5,-3.23,1.0,LOSS
SKPC,INDUSTRIAL,early,BULL,2022-08-07,5.74,5.51,6.29,15,False,34.98,2022-08-28,5.680139064788818,-1.62,0.26,EXIT
ABUK,ENERGY,early,BULL,2022-08-07,15.43,14.81,16.9,15,False,32.32,2022-08-28,15.824058532714844,1.98,0.64,EXIT
EAST,ENERGY,ultra,BULL,2022-08-08,7.11,6.9,7.79,15,False,38.37,2022-08-29,7.199357032775879,0.68,0.43,EXIT
COMI,BANKS,ultra,NEUTRAL,2022-08-24,25.23,24.47,27.64,5,False,30.99,2022-08-31,24.47,-3.59,1.0,LOSS
HELI,REAL_ESTATE,early,NEUTRAL,2022-08-28,5.66,5.43,6.2,3,False,28.95,2022-08-31,5.43,-4.64,1.0,LOSS
ORWE,SERVICES,buy,NEUTRAL,2022-08-29,5.99,5.75,6.56,3,False,25.56,2022-09-01,5.75,-4.58,1.0,LOSS
ETEL,SERVICES,early,NEUTRAL,2022-08-16,12.98,12.46,14.22,14,False,29.32,2022-09-05,14.22,8.98,2.38,WIN
SWDY,ENERGY,early,BULL,2022-09-06,7.4,7.22,8.11,1,False,35.58,2022-09-07,7.22,-3.01,1.0,LOSS
ABUK,ENERGY,early,NEUTRAL,2022-08-28,15.74,15.11,17.25,13,False,23.75,2022-09-14,15.11,-4.58,1.0,LOSS
SKPC,INDUSTRIAL,buy,NEUTRAL,2022-09-01,5.73,5.56,6.28,11,False,22.21,2022-09-18,5.56,-3.54,1.0,LOSS
FWRY,SERVICES,ultra,NEUTRAL,2022-09-07,3.98,3.86,4.36,7,False,34.08,2022-09-18,3.86,-3.59,1.0,LOSS
COMI,BANKS,ultra,BULL,2022-09-14,24.73,23.98,27.09,2,False,35.38,2022-09-18,23.98,-3.61,1.0,LOSS
ESRS,INDUSTRIAL,early,NEUTRAL,2022-09-07,14.2,13.63,15.55,8,False,33.27,2022-09-19,13.63,-4.59,1.0,LOSS
AMOC,INDUSTRIAL,buy,NEUTRAL,2022-08-31,2.72,2.61,2.98,15,False,23.2,2022-09-21,2.7222704887390137,-0.49,0.02,EXIT
COMI,BANKS,buy,NEUTRAL,2022-09-21,24.97,24.22,27.36,2,False,22.14,2022-09-25,24.22,-3.58,1.0,LOSS
CIEB,BANKS,buy,NEUTRAL,2022-09-18,5.1,4.9,5.59,11,False,22.71,2022-10-03,4.9,-4.5,1.0,LOSS
ADIB,BANKS,buy,NEUTRAL,2022-09-19,11.54,11.08,12.64,15,False,24.86,2022-10-11,11.08,-4.56,1.0,LOSS
ESRS,INDUSTRIAL,early,BULL,2022-10-02,13.86,13.3,15.18,6,False,30.92,2022-10-11,13.3,-4.62,1.0,LOSS
