sym,sector,signal_type,regime,entry_date,entry,stop,target,bars_held,is_short,smart_rank,exit_date,exit,pnl_pct,rr,outcome
CIEB,BANKS,early,BULL,2021-12-07,5.5,5.28,6.02,4,False,22.96,2021-12-13,6.02,8.88,2.36,WIN
ABUK,ENERGY,early,BULL,2021-12-12,12.82,12.3,14.04,2,False,36.86,2021-12-14,12.3,-4.63,1.0,LOSS
ESRS,INDUSTRIAL,ultra,NEUTRAL,2021-11-30,11.51,11.16,12.6,11,False,27.56,2021-12-15,12.6,8.9,3.11,WIN
ESRS,INDUSTRIAL,buy,NEUTRAL,2021-12-15,13.09,12.69,14.33,2,False,25.84,2021-12-19,12.69,-3.63,1.0,LOSS
ETEL,SERVICES,early,BULL,2021-12-06,11.51,11.22,12.61,12,False,29.81,2021-12-22,12.61,8.98,3.79,WIN
ABUK,ENERGY,early,NEUTRAL,2021-12-14,12.28,11.79,13.45,10,False,36.22,2021-12-28,13.45,8.95,2.39,WIN
COMI,BANKS,early,BULL,2021-12-09,31.72,30.44,34.75,15,False,34.21,2021-12-30,32.80703353881836,2.85,0.85,EXIT
AMOC,INDUSTRIAL,ultra,NEUTRAL,2021-12-28,2.43,2.36,2.67,5,False,20.12,2022-01-04,2.67,9.3,3.43,WIN
ISPH,ENERGY,early,NEUTRAL,2021-12-19,3.04,2.92,3.33,15,False,24.15,2022-01-10,3.096320867538452,1.28,0.47,EXIT
ESRS,INDUSTRIAL,early,NEUTRAL,2021-12-19,12.63,12.25,13.84,15,False,24.08,2022-01-10,12.677363395690918,-0.2,0.12,EXIT
FWRY,SERVICES,buy,NEUTRAL,2021-12-23,6.89,6.61,7.54,15,False,28.32,2022-01-16,6.61,-4.64,1.0,LOSS
SKPC,INDUSTRIAL,early,NEUTRAL,2021-12-30,5.89,5.72,6.46,10,False,27.83,2022-01-16,5.72,-3.46,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2022-01-10,9.38,9.0,10.27,4,False,20.1,2022-01-16,9.0,-4.63,1.0,LOSS
COMI,BANKS,buy,NEUTRAL,2022-01-18,32.65,31.66,35.77,2,False,24.03,2022-01-20,31.66,-3.61,1.0,LOSS
AMOC,INDUSTRIAL,early,NEUTRAL,2022-01-10,2.62,2.54,2.86,9,False,26.15,2022-01-23,2.54,-3.63,1.0,LOSS
ORWE,SERVICES,buy,NEUTRAL,2022-01-19,6.43,6.27,7.05,3,False,22.47,2022-01-24,6.27,-3.06,1.0,LOSS
ABUK,ENERGY,early,NEUTRAL,2022-01-04,13.1,12.57,14.35,15,False,25.38,2022-01-26,13.258275032043457,0.63,0.3,EXIT
EAST,ENERGY,buy,NEUTRAL,2022-01-19,7.53,7.31,8.25,5,False,21.49,2022-01-26,7.31,-3.5,1.0,LOSS
JUFO,SERVICES,buy,NEUTRAL,2022-01-24,6.64,6.48,7.28,3,False,20.12,2022-01-30,6.48,-2.98,1.0,LOSS
JUFO,SERVICES,buy,NEUTRAL,2022-01-30,6.52,6.26,7.14,3,False,21.19,2022-02-02,6.26,-4.56,1.0,LOSS
COMI,BANKS,buy,NEUTRAL,2022-01-23,32.59,31.61,35.7,10,False,22.55,2022-02-07,31.61,-3.58,1.0,LOSS
HRHO,SERVICES,buy,NEUTRAL,2022-01-31,9.72,9.48,10.65,7,False,21.33,2022-02-09,10.65,8.99,3.87,WIN
ISPH,ENERGY,ultra,NEUTRAL,2022-02-02,3.03,2.94,3.32,6,False,27.78,2022-02-10,2.94,-3.55,1.0,LOSS
HELI,REAL_ESTATE,ultra,NEUTRAL,2022-02-02,5.97,5.79,6.55,6,False,24.43,2022-02-10,5.79,-3.59,1.0,LOSS
ESRS,INDUSTRIAL,buy,NEUTRAL,2022-02-01,12.16,11.67,13.32,8,False,25.82,2022-02-13,11.67,-4.6,1.0,LOSS
SKPC,INDUSTRIAL,ultra,NEUTRAL,2022-02-07,5.74,5.57,6.29,4,False,33.86,2022-02-13,5.57,-3.54,1.0,LOSS
TMGH,REAL_ESTATE,early,NEUTRAL,2022-02-10,9.11,8.74,9.98,8,False,23.16,2022-02-22,8.74,-4.64,1.0,LOSS
ABUK,ENERGY,buy,NEUTRAL,2022-02-16,13.04,12.65,14.29,4,False,23.29,2022-02-22,12.65,-3.57,1.0,LOSS
ETEL,SERVICES,early,NEUTRAL,2022-02-09,13.48,12.93,14.76,11,False,24.44,2022-02-24,12.93,-4.66,1.0,LOSS
COMI,BANKS,buy,NEUTRAL,2022-02-16,31.73,30.45,34.75,6,False,21.87,2022-02-24,30.45,-4.61,1.0,LOSS
ESRS,INDUSTRIAL,buy,NEUTRAL,2022-02-21,11.92,11.56,13.05,3,False,23.02,2022-02-24,11.56,-3.6,1.0,LOSS
CIEB,BANKS,ultra,NEUTRAL,2022-02-22,5.95,5.78,6.52,2,False,25.47,2022-02-24,5.78,-3.43,1.0,LOSS
EAST,ENERGY,buy,NEUTRAL,2022-02-27,7.35,7.13,8.05,2,False,25.0,2022-03-01,8.05,8.95,3.18,WIN
CIEB,BANKS,buy,BULL,2022-02-24,5.79,5.62,6.35,4,False,20.62,2022-03-02,5.62,-3.51,1.0,LOSS
FWRY,SERVICES,buy,NEUTRAL,2022-02-28,5.2,5.07,5.7,4,False,24.77,2022-03-06,5.07,-3.07,1.0,LOSS
SKPC,INDUSTRIAL,buy,NEUTRAL,2022-03-02,5.62,5.45,6.16,3,False,23.91,2022-03-07,6.16,9.03,3.18,WIN
AMOC,INDUSTRIAL,buy,BULL,2022-03-03,2.62,2.54,2.87,4,False,28.82,2022-03-09,2.54,-3.63,1.0,LOSS
ETEL,SERVICES,early,BULL,2022-03-06,14.2,13.63,15.56,3,False,25.6,2022-03-09,13.63,-4.59,1.0,LOSS
ABUK,ENERGY,buy,NEUTRAL,2022-02-27,12.91,12.52,14.14,10,False,24.88,2022-03-13,14.14,8.95,3.15,WIN
SKPC,INDUSTRIAL,early,BULL,2022-03-07,5.95,5.77,6.51,4,False,35.16,2022-03-13,5.77,-3.6,1.0,LOSS
ESRS,INDUSTRIAL,early,NEUTRAL,2022-03-08,13.0,12.61,14.24,5,False,30.1,2022-03-15,12.61,-3.57,1.0,LOSS
AMOC,INDUSTRIAL,early,NEUTRAL,2022-03-09,2.59,2.51,2.84,4,False,28.92,2022-03-15,2.51,-3.66,1.0,LOSS
FWRY,SERVICES,buy,BULL,2022-03-16,5.28,5.14,5.78,1,False,33.32,2022-03-17,5.14,-3.23,1.0,LOSS
ESRS,INDUSTRIAL,buy,BULL,2022-03-15,12.82,12.44,14.05,4,False,20.45,2022-03-21,14.05,9.02,3.24,WIN
ADIB,BANKS,buy,NEUTRAL,2022-03-13,10.31,10.0,11.3,7,False,25.88,2022-03-22,11.3,9.03,3.19,WIN
FWRY,SERVICES,buy,BULL,2022-03-17,5.11,4.9,5.6,3,False,35.28,2022-03-22,5.6,9.01,2.33,WIN
HELI,REAL_ESTATE,early,BULL,2022-03-21,5.07,4.95,5.56,2,False,40.63,2022-03-23,5.56,9.09,4.08,WIN
JUFO,SERVICES,early,NEUTRAL,2022-03-20,6.04,5.89,6.61,4,False,26.99,2022-03-24,6.61,8.86,3.8,WIN
SWDY,ENERGY,early,NEUTRAL,2022-03-23,8.11,7.9,8.88,2,False,36.35,2022-03-27,7.9,-3.16,1.0,LOSS
HELI,REAL_ESTATE,early,NEUTRAL,2022-03-23,5.45,5.31,5.97,3,False,39.31,2022-03-28,5.31,-3.14,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2022-03-27,8.05,7.73,8.82,1,False,30.49,2022-03-28,7.73,-4.55,1.0,LOSS
COMI,BANKS,early,BULL,2022-03-21,29.57,28.83,32.39,6,False,40.07,2022-03-29,28.83,-3.08,1.0,LOSS
SKPC,INDUSTRIAL,early,NEUTRAL,2022-03-28,6.69,6.43,7.33,3,False,28.02,2022-03-31,6.43,-4.46,1.0,LOSS
AMOC,INDUSTRIAL,early,NEUTRAL,2022-03-29,2.8,2.68,3.06,2,False,25.74,2022-03-31,2.68,-4.86,1.0,LOSS
HELI,REAL_ESTATE,early,NEUTRAL,2022-03-28,5.24,5.03,5.74,6,False,26.93,2022-04-05,5.74,8.97,2.38,WIN
SWDY,ENERGY,early,NEUTRAL,2022-04-04,8.26,8.05,9.05,1,False,22.57,2022-04-05,8.05,-3.12,1.0,LOSS
HELI,REAL_ESTATE,early,NEUTRAL,2022-04-06,5.54,5.31,6.07,2,False,21.09,2022-04-10,5.31,-4.73,1.0,LOSS
TMGH,REAL_ESTATE,early,NEUTRAL,2022-04-05,8.43,8.18,9.24,4,False,23.33,2022-04-11,8.18,-3.54,1.0,LOSS
HRHO,SERVICES,early,NEUTRAL,2022-04-04,12.47,11.97,13.66,8,False,21.74,2022-04-14,11.97,-4.58,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2022-04-13,6.88,6.7,7.53,1,False,22.7,2022-04-14,6.7,-3.19,1.0,LOSS
CIEB,BANKS,buy,NEUTRAL,2022-04-19,5.43,5.27,5.95,1,False,24.14,2022-04-20,5.27,-3.52,1.0,LOSS
TMGH,REAL_ESTATE,buy,NEUTRAL,2022-04-17,8.36,8.11,9.16,4,False,23.8,2022-04-21,8.11,-3.57,1.0,LOSS
MFPC,ENERGY,early,NEUTRAL,2022-04-07,76.01,72.96,83.27,12,False,22.6,2022-04-27,83.27,8.98,2.38,WIN
ETEL,SERVICES,early,NEUTRAL,2022-04-20,13.26,12.73,14.53,5,False,20.96,2022-05-08,14.53,9.0,2.4,WIN
ORWE,SERVICES,early,NEUTRAL,2022-04-26,6.36,6.2,6.97,3,False,21.8,2022-05-08,6.97,9.02,3.81,WIN
ESRS,INDUSTRIAL,ultra,NEUTRAL,2022-05-08,13.0,12.61,14.24,1,False,34.75,2022-05-09,12.61,-3.57,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2022-04-14,6.83,6.56,7.48,12,False,22.43,2022-05-11,7.48,8.94,2.41,WIN
ESRS,INDUSTRIAL,ultra,NEUTRAL,2022-05-09,12.82,12.44,14.05,3,False,33.77,2022-05-12,12.44,-3.54,1.0,LOSS
HELI,REAL_ESTATE,early,BULL,2022-05-11,5.22,5.06,5.72,1,False,26.09,2022-05-12,5.06,-3.64,1.0,LOSS
ORWE,SERVICES,early,BULL,2022-05-10,6.51,6.25,7.13,3,False,23.42,2022-05-15,6.25,-4.57,1.0,LOSS
SKPC,INDUSTRIAL,early,NEUTRAL,2022-04-27,6.14,5.99,6.73,8,False,24.37,2022-05-16,5.99,-3.02,1.0,LOSS
AMOC,INDUSTRIAL,ultra,NEUTRAL,2022-04-28,2.6,2.52,2.85,11,False,32.94,2022-05-22,2.52,-3.65,1.0,LOSS
AMOC,INDUSTRIAL,buy,NEUTRAL,2022-06-08,2.53,2.46,2.78,3,False,24.11,2022-06-13,2.46,-3.34,1.0,LOSS
SKPC,INDUSTRIAL,ultra,NEUTRAL,2022-06-09,6.14,5.95,6.72,2,False,27.64,2022-06-13,5.95,-3.67,1.0,LOSS
TMGH,REAL_ESTATE,ultra,NEUTRAL,2022-06-09,7.94,7.7,8.7,3,False,30.97,2022-06-14,7.7,-3.6,1.0,LOSS
ESRS,INDUSTRIAL,ultra,BEAR,2022-06-13,11.74,11.39,12.86,5,False,30.37,2022-06-20,11.39,-3.56,1.0,LOSS
ADIB,BANKS,buy,NEUTRAL,2022-06-08,9.42,9.19,10.32,10,False,27.81,2022-06-22,9.19,-3.02,1.0,LOSS
SKPC,INDUSTRIAL,ultra,BEAR,2022-06-13,5.86,5.68,6.41,8,False,29.96,2022-06-23,5.68,-3.65,1.0,LOSS
ADIB,BANKS,early,BEAR,2022-06-26,10.14,9.83,11.11,1,False,21.17,2022-06-27,9.83,-3.63,1.0,LOSS
AMOC,INDUSTRIAL,ultra,BEAR,2022-07-06,2.39,2.32,2.62,6,False,20.25,2022-07-21,2.62,9.05,3.29,WIN
HRHO,SERVICES,buy,NEUTRAL,2022-07-20,8.49,8.14,9.3,4,False,27.19,2022-07-26,9.3,8.97,2.31,WIN
JUFO,SERVICES,early,NEUTRAL,2022-07-25,6.98,6.77,7.64,3,False,24.23,2022-07-28,6.77,-3.58,1.0,LOSS
ORWE,SERVICES,buy,BULL,2022-07-21,5.61,5.47,6.14,8,False,29.16,2022-08-02,5.47,-3.07,1.0,LOSS
ADIB,BANKS,early,NEUTRAL,2022-07-28,10.42,10.11,11.42,3,False,28.94,2022-08-02,10.11,-3.55,1.0,LOSS
CIEB,BANKS,buy,NEUTRAL,2022-07-24,4.38,4.21,4.8,9,False,25.88,2022-08-04,4.8,9.01,2.47,WIN
TMGH,REAL_ESTATE,ultra,BULL,2022-07-26,7.1,6.89,7.78,7,False,23.97,2022-08-04,7.78,9.0,3.24,WIN
ESRS,INDUSTRIAL,buy,BULL,2022-07-19,11.62,11.27,12.73,13,False,25.0,2022-08-07,12.73,8.98,3.17,WIN
HRHO,SERVICES,early,NEUTRAL,2022-08-02,9.31,8.94,10.2,3,False,24.54,2022-08-07,10.2,8.98,2.41,WIN
FWRY,SERVICES,early,NEUTRAL,2022-08-04,3.87,3.77,4.24,8,False,28.3,2022-08-16,3.77,-3.16,1.0,LOSS
SKPC,INDUSTRIAL,early,BULL,2022-08-07,5.74,5.51,6.29,15,False,31.34,2022-08-28,5.680139064788818,-1.62,0.26,EXIT
EAST,ENERGY,ultra,BULL,2022-08-08,7.11,6.9,7.79,15,False,34.62,2022-08-29,7.199356555938721,0.68,0.43,EXIT
COMI,BANKS,ultra,NEUTRAL,2022-08-09,24.27,23.54,26.59,15,False,27.87,2022-08-30,25.004220962524414,2.45,1.01,EXIT
ETEL,SERVICES,early,NEUTRAL,2022-08-09,12.47,11.97,13.66,15,False,32.97,2022-08-30,13.66,8.97,2.38,WIN
HELI,REAL_ESTATE,early,NEUTRAL,2022-08-28,5.66,5.43,6.2,3,False,25.21,2022-08-31,5.43,-4.64,1.0,LOSS
ORWE,SERVICES,buy,NEUTRAL,2022-08-29,5.99,5.75,6.56,3,False,21.77,2022-09-01,5.75,-4.58,1.0,LOSS
AMOC,INDUSTRIAL,early,NEUTRAL,2022-08-16,2.66,2.55,2.91,15,False,22.25,2022-09-06,2.816373348236084,5.3,1.42,EXIT
SWDY,ENERGY,early,BULL,2022-09-06,7.4,7.22,8.11,1,False,32.39,2022-09-07,7.22,-3.01,1.0,LOSS
ABUK,ENERGY,early,NEUTRAL,2022-09-01,15.76,15.12,17.26,9,False,20.48,2022-09-14,15.12,-4.64,1.0,LOSS
SKPC,INDUSTRIAL,buy,NEUTRAL,2022-09-04,5.86,5.68,6.41,10,False,24.72,2022-09-18,5.68,-3.65,1.0,LOSS
FWRY,SERVICES,ultra,NEUTRAL,2022-09-07,3.98,3.86,4.36,7,False,30.61,2022-09-18,3.86,-3.59,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2022-09-08,7.19,6.9,7.87,6,False,28.84,2022-09-18,6.9,-4.61,1.0,LOSS
COMI,BANKS,ultra,BULL,2022-09-14,24.73,23.98,27.09,2,False,31.55,2022-09-18,23.98,-3.61,1.0,LOSS
ESRS,INDUSTRIAL,early,NEUTRAL,2022-09-07,14.2,13.63,15.55,8,False,29.72,2022-09-19,13.63,-4.59,1.0,LOSS
AMOC,INDUSTRIAL,buy,NEUTRAL,2022-09-18,2.7,2.59,2.95,15,False,20.25,2022-10-10,2.8499815464019775,4.98,1.36,EXIT
ADIB,BANKS,buy,NEUTRAL,2022-09-19,11.54,11.08,12.64,15,False,22.33,2022-10-11,11.08,-4.56,1.0,LOSS
ESRS,INDUSTRIAL,early,BULL,2022-10-02,13.86,13.3,15.18,6,False,26.82,2022-10-11,13.3,-4.62,1.0,LOSS
ABUK,ENERGY,buy,NEUTRAL,2022-09-25,15.56,15.17,17.05,15,False,20.48,2022-10-17,16.84951400756836,7.71,3.31,EXIT
ETEL,SERVICES,early,NEUTRAL,2022-09-27,14.71,14.12,16.12,15,False,21.86,2022-10-19,16.12,9.01,2.39,WIN
COMI,BANKS,ultra,NEUTRAL,2022-10-17,25.33,24.57,27.75,6,False,25.0,2022-10-25,27.75,8.98,3.18,WIN
SKPC,INDUSTRIAL,ultra,BULL,2022-10-10,5.7,5.53,6.25,13,False,30.62,2022-10-27,6.25,9.07,3.24,WIN
AMOC,INDUSTRIAL,buy,BULL,2022-10-11,2.82,2.74,3.09,12,False,26.13,2022-10-27,3.09,9.0,3.38,WIN
CIEB,BANKS,ultra,NEUTRAL,2022-10-19,5.16,5.01,5.66,6,False,32.25,2022-10-27,5.66,9.11,3.33,WIN
ORWE,SERVICES,early,NEUTRAL,2022-10-25,5.92,5.75,6.49,4,False,27.74,2022-10-31,6.49,9.05,3.35,WIN
HELI,REAL_ESTATE,ultra,BULL,2022-10-27,5.39,5.23,5.91,2,False,25.0,2022-10-31,5.23,-3.54,1.0,LOSS
HELI,REAL_ESTATE,ultra,BULL,2022-11-01,5.36,5.19,5.87,2,False,25.0,2022-11-03,5.19,-3.75,1.0,LOSS
HRHO,SERVICES,early,NEUTRAL,2022-10-17,9.87,9.57,10.81,15,False,32.41,2022-11-07,10.559999465942383,6.42,2.3,EXIT
ETEL,SERVICES,early,NEUTRAL,2022-11-03,16.86,16.44,18.47,4,False,26.21,2022-11-09,18.47,8.97,3.83,WIN
TMGH,REAL_ESTATE,early,BULL,2022-10-27,7.87,7.63,8.62,12,False,28.34,2022-11-14,8.62,8.95,3.12,WIN
EAST,ENERGY,early,NEUTRAL,2022-11-10,8.96,8.6,9.82,5,False,22.95,2022-11-17,9.82,9.02,2.39,WIN
SKPC,INDUSTRIAL,early,BULL,2022-10-31,6.11,5.95,6.69,15,False,28.42,2022-11-21,6.52304744720459,6.19,2.58,EXIT
ADIB,BANKS,early,NEUTRAL,2022-11-17,11.35,10.89,12.44,3,False,32.02,2022-11-22,10.89,-4.63,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2022-11-21,8.45,8.11,9.26,1,False,29.03,2022-11-22,8.11,-4.6,1.0,LOSS
ORWE,SERVICES,early,NEUTRAL,2022-11-07,6.39,6.13,6.99,14,False,20.15,2022-11-27,6.99,8.81,2.31,WIN
SWDY,ENERGY,early,BULL,2022-11-22,8.25,7.92,9.04,3,False,28.27,2022-11-27,9.04,9.0,2.39,WIN
SKPC,INDUSTRIAL,early,BULL,2022-11-22,6.54,6.27,7.16,4,False,20.25,2022-11-28,7.16,8.91,2.3,WIN
HRHO,SERVICES,early,NEUTRAL,2022-11-10,10.75,10.32,11.78,14,False,21.32,2022-11-30,11.78,9.01,2.4,WIN
ADIB,BANKS,early,NEUTRAL,2022-11-28,12.21,11.9,13.37,2,False,28.68,2022-11-30,13.37,8.93,3.74,WIN
HELI,REAL_ESTATE,ultra,BULL,2022-11-14,5.35,5.19,5.86,13,False,25.0,2022-12-01,5.86,8.96,3.19,WIN
KZPC,INDUSTRIAL,ultra,BULL,2022-12-01,2.55,2.47,2.79,1,False,31.09,2022-12-04,2.79,8.84,3.0,WIN
SWDY,ENERGY,early,NEUTRAL,2022-11-27,9.0,8.64,9.86,6,False,20.77,2022-12-05,9.86,8.98,2.39,WIN
ESRS,INDUSTRIAL,early,BULL,2022-12-01,17.44,17.0,19.11,2,False,25.54,2022-12-05,19.11,9.0,3.8,WIN
TMGH,REAL_ESTATE,early,BULL,2022-11-29,8.58,8.24,9.4,6,False,27.82,2022-12-07,9.4,8.98,2.41,WIN
ISPH,ENERGY,early,BULL,2022-12-04,2.01,1.93,2.2,3,False,20.4,2022-12-07,2.2,8.88,2.38,WIN
TMGH,REAL_ESTATE,early,NEUTRAL,2022-12-11,9.26,8.89,10.15,3,False,23.86,2022-12-14,10.15,9.04,2.41,WIN
EAST,ENERGY,early,BULL,2022-12-13,11.23,10.95,12.3,1,False,22.41,2022-12-14,10.95,-3.07,1.0,LOSS
JUFO,SERVICES,ultra,BULL,2022-12-06,6.91,6.7,7.57,7,False,30.73,2022-12-15,7.57,8.98,3.14,WIN
KZPC,INDUSTRIAL,early,BULL,2022-12-05,2.76,2.65,3.03,11,False,28.84,2022-12-20,3.03,9.21,2.45,WIN
OCDI,REAL_ESTATE,early,NEUTRAL,2022-12-18,15.6,14.97,17.09,3,False,25.75,2022-12-21,14.97,-4.61,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2022-12-19,7.75,7.44,8.49,2,False,22.72,2022-12-21,8.49,8.97,2.39,WIN
FWRY,SERVICES,early,NEUTRAL,2022-12-19,5.22,5.01,5.72,4,False,20.33,2022-12-25,5.01,-4.6,1.0,LOSS
ISPH,ENERGY,early,NEUTRAL,2022-12-29,2.12,2.03,2.32,3,False,25.8,2023-01-04,2.03,-4.82,1.0,LOSS
EGTS,SERVICES,early,NEUTRAL,2023-01-02,2.02,1.97,2.21,2,False,25.25,2023-01-04,1.97,-3.05,1.0,LOSS
EAST,ENERGY,early,BULL,2022-12-14,10.78,10.35,11.81,15,False,22.07,2023-01-05,11.81,8.98,2.4,WIN
EGTS,SERVICES,ultra,BULL,2023-01-04,2.07,1.99,2.27,3,False,27.99,2023-01-10,1.99,-4.44,1.0,LOSS
ORWE,SERVICES,ultra,BULL,2023-01-04,9.09,8.86,9.96,3,False,21.08,2023-01-10,8.86,-3.11,1.0,LOSS
OCDI,REAL_ESTATE,early,NEUTRAL,2023-01-05,15.72,15.09,17.22,2,False,23.32,2023-01-10,15.09,-4.58,1.0,LOSS
CIEB,BANKS,early,NEUTRAL,2023-01-05,7.63,7.43,8.35,3,False,24.77,2023-01-11,7.43,-3.2,1.0,LOSS
COMI,BANKS,early,NEUTRAL,2023-01-10,41.57,39.9,45.53,2,False,27.17,2023-01-12,39.9,-4.59,1.0,LOSS
EAST,ENERGY,early,NEUTRAL,2023-01-10,11.67,11.2,12.79,4,False,25.32,2023-01-16,12.79,9.02,2.38,WIN
EGTS,SERVICES,early,NEUTRAL,2023-01-19,2.21,2.12,2.42,2,False,21.48,2023-01-23,2.12,-4.65,1.0,LOSS
CIEB,BANKS,early,NEUTRAL,2023-01-12,7.28,6.99,7.97,9,False,21.24,2023-01-25,7.97,8.9,2.38,WIN
JUFO,SERVICES,early,NEUTRAL,2023-01-22,9.06,8.69,9.92,4,False,26.71,2023-01-29,9.92,8.92,2.32,WIN
PHDC,REAL_ESTATE,early,NEUTRAL,2023-01-19,2.15,2.1,2.36,6,False,25.68,2023-01-30,2.36,9.19,4.2,WIN
HRHO,SERVICES,early,NEUTRAL,2023-01-29,16.11,15.71,17.65,1,False,24.27,2023-01-30,15.71,-3.06,1.0,LOSS
ORWE,SERVICES,early,NEUTRAL,2023-01-25,9.53,9.24,10.44,3,False,25.43,2023-01-31,9.24,-3.62,1.0,LOSS
HRHO,SERVICES,early,NEUTRAL,2023-01-30,15.64,15.01,17.13,1,False,23.27,2023-01-31,15.01,-4.6,1.0,LOSS
ADIB,BANKS,early,NEUTRAL,2023-01-31,18.13,17.4,19.86,1,False,23.48,2023-02-01,17.4,-4.6,1.0,LOSS
ORWE,SERVICES,early,NEUTRAL,2023-02-01,9.8,9.51,10.74,1,False,23.97,2023-02-02,9.51,-3.53,1.0,LOSS
ETEL,SERVICES,ultra,NEUTRAL,2023-01-30,22.6,21.91,24.75,4,False,28.77,2023-02-05,21.91,-3.63,1.0,LOSS
EAST,ENERGY,early,NEUTRAL,2023-01-16,12.79,12.27,14.01,15,False,20.57,2023-02-07,13.767878532409668,7.07,1.88,EXIT
PHDC,REAL_ESTATE,early,NEUTRAL,2023-02-09,2.2,2.13,2.41,1,False,22.2,2023-02-12,2.13,-3.76,1.0,LOSS
SKPC,INDUSTRIAL,early,NEUTRAL,2023-02-09,13.52,13.19,14.82,4,False,20.36,2023-02-15,14.82,9.04,3.94,WIN
KZPC,INDUSTRIAL,early,NEUTRAL,2023-02-12,4.29,4.12,4.7,4,False,20.0,2023-02-16,4.7,8.98,2.41,WIN
SWDY,ENERGY,early,NEUTRAL,2023-02-13,12.46,12.08,13.64,3,False,22.9,2023-02-16,13.64,8.9,3.11,WIN
HELI,REAL_ESTATE,early,NEUTRAL,2023-02-15,9.73,9.34,10.66,2,False,26.03,2023-02-19,9.34,-4.58,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2023-02-16,13.57,13.16,14.86,2,False,23.78,2023-02-20,13.16,-3.6,1.0,LOSS
ESRS,INDUSTRIAL,early,NEUTRAL,2023-02-14,26.88,25.8,29.45,5,False,22.48,2023-02-21,25.8,-4.59,1.0,LOSS
HRHO,SERVICES,early,NEUTRAL,2023-02-13,15.77,15.29,17.27,7,False,28.85,2023-02-22,15.29,-3.62,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2023-02-21,12.91,12.52,14.14,1,False,21.61,2023-02-22,12.52,-3.6,1.0,LOSS
KZPC,INDUSTRIAL,early,NEUTRAL,2023-02-21,4.53,4.34,4.96,3,False,20.83,2023-02-26,4.96,8.92,2.26,WIN
KZPC,INDUSTRIAL,early,NEUTRAL,2023-02-26,4.9,4.7,5.37,1,False,23.74,2023-02-27,5.37,9.02,2.35,WIN
SAUD,BANKS,early,NEUTRAL,2023-02-20,8.4,8.06,9.2,9,False,22.26,2023-03-05,8.06,-4.62,1.0,LOSS
ETEL,SERVICES,ultra,NEUTRAL,2023-02-28,22.66,21.98,24.83,4,False,30.04,2023-03-06,24.83,9.0,3.19,WIN
EAST,ENERGY,early,NEUTRAL,2023-03-02,13.66,13.25,14.97,3,False,21.09,2023-03-07,13.25,-3.58,1.0,LOSS
ETEL,SERVICES,ultra,NEUTRAL,2023-03-06,23.26,22.55,25.48,1,False,29.74,2023-03-07,22.55,-3.63,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2023-03-06,13.58,13.17,14.87,1,False,20.2,2023-03-07,13.17,-3.59,1.0,LOSS
CIEB,BANKS,ultra,NEUTRAL,2023-03-02,8.17,7.92,8.95,4,False,25.0,2023-03-08,7.92,-3.63,1.0,LOSS
ESRS,INDUSTRIAL,early,NEUTRAL,2023-02-28,28.7,27.97,31.44,8,False,24.42,2023-03-12,27.97,-3.12,1.0,LOSS
ETEL,SERVICES,buy,NEUTRAL,2023-03-08,23.26,22.56,25.49,2,False,25.34,2023-03-12,22.56,-3.58,1.0,LOSS
EGTS,SERVICES,early,NEUTRAL,2023-03-09,2.05,2.0,2.25,1,False,24.14,2023-03-12,2.0,-3.01,1.0,LOSS
EGTS,SERVICES,early,NEUTRAL,2023-03-12,1.99,1.93,2.18,1,False,31.95,2023-03-13,1.93,-3.59,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2023-03-22,12.16,11.79,13.32,2,False,21.2,2023-03-26,13.32,8.96,3.14,WIN
SKPC,INDUSTRIAL,early,NEUTRAL,2023-03-22,14.65,14.06,16.05,2,False,20.46,2023-03-26,16.05,8.98,2.37,WIN
SWDY,ENERGY,ultra,NEUTRAL,2023-03-26,13.2,12.8,14.46,1,False,28.33,2023-03-27,12.8,-3.61,1.0,LOSS
JUFO,SERVICES,early,BULL,2023-03-27,9.86,9.61,10.8,2,False,38.09,2023-03-29,10.8,8.96,3.76,WIN
HELI,REAL_ESTATE,early,BULL,2023-03-29,8.4,8.19,9.2,1,False,36.88,2023-03-30,8.19,-3.07,1.0,LOSS
ABUK,ENERGY,ultra,NEUTRAL,2023-03-26,29.51,28.62,32.33,5,False,24.25,2023-04-02,32.33,8.98,3.17,WIN
SWDY,ENERGY,early,NEUTRAL,2023-03-28,14.15,13.73,15.51,4,False,33.9,2023-04-03,15.51,9.04,3.24,WIN
HELI,REAL_ESTATE,early,BULL,2023-03-30,8.18,7.85,8.96,3,False,32.42,2023-04-04,8.96,8.96,2.36,WIN
JUFO,SERVICES,early,BULL,2023-03-30,10.6,10.17,11.61,5,False,33.75,2023-04-06,11.61,8.95,2.35,WIN
